path	partition	branch	commit	blob	sha256	lines	oracle_equal	read_coverage	semantic_status
apps/tablepro/tests/cli_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	a186c315a24e24a17ac270b6e759e0c02098cb7b	e59e07055fbb7ac0c69324754ae100d58423518f93781fe65e3ab80d30c96d75	87	not_applicable	1-87	reviewed;BD-JT-08;retain_CLI_and_main_baseline;oracle_frames_not_proven;TASK005/064
apps/tablepro/tests/close_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	02b8fdecf4c1adf855519e5d59a2f646ed8567d8	4c323498f804f1a5e2802456457a1a9cffed45fc4bbe6425143b6bf6930062ca	138	not_applicable	1-138	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/completion_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	364a705fe396b98e972c015a64de67d045b6725b	f819ac57b801fdd1dccf8d1112dff75dcea9007c753f246641f2d7008e5a3dca	140	not_applicable	1-140	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/destructive_generation.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	f9c724ab7e46ddf4614a4fac038bf7da798e3405	8da0e78a181b0b65847c7f252dde92a1881255b37e372ba4c015818e28af3c59	205	not_applicable	1-205	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/footer_unicode.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	e75efdb5294fb93068bb45a90daf0cf009290480	2113f02537d0043591a47666b004987b1311868b1eebdd5c75dc5463a838f6fa	41	not_applicable	1-41	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/inline_draft.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	2c56d7805b6e9377ec7b24e704f8fc4b73f0ee28	856310ad007df780df9a07c0d7b37838dcbae28c3863536e8c2e086f985259d2	157	not_applicable	1-157	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/paint_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	6e5f92a0564a05e6dcfba272e5927b01ceae50c8	5a8177f0066781ca68ed3c6cc7b7cfddbdfd060ffd132b8c51da2928ba29d8dc	39	not_applicable	1-39	reviewed;BD-JT-08;retain_CLI_and_main_baseline;oracle_frames_not_proven;TASK005/064
apps/tablepro/tests/perf.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	098cea3581130ae26215a79cdad7806271766e04	b2e3de2020549769e1c5a1b3052ef5b28485b8464bd880ddca258b3651c78c63	218	not_applicable	1-218	reviewed;BD-JT-08;retain_actual_runtime_allocator;prove_exact_workload;TASK067/073
apps/tablepro/tests/perf_baseline.txt	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	c29d960e9bbff729707f76dd6b2288264fb576b9	c8cd6b6202f720d7165a8d72b09be1e210c2170a2e60bf40eca48bc383e5e6e5	3	not_applicable	1-3	reviewed;BD-JT-08;retain_actual_runtime_allocator;prove_exact_workload;TASK067/073
apps/tablepro/tests/quick_switcher_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	e898bd5f62d4f41831ef573cd04346881e168324	5e385ea061153061a4b2d6c0b7060675398663f784c3ed2c9db51511f3b8388e	235	not_applicable	1-235	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/quit_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	d46b40e65485b66d7c583063b0a07324555b19e2	4422d3acc09831df5a768144ee947f957511ed5dbabf4c16e73328e349314734	252	not_applicable	1-252	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/replacement_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	b63213cc3ade6de2c7eb5af377c5480dd870912e	e50f876462edb547b28438d9755fdad7d0e6250bdebd3100f1bb269dc13573b7	193	not_applicable	1-193	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/row_actions_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	9f2081c78deee7e6727ee81edd30f505f4d7bc44	568e0be945b60fefeb4fef68ca90dd2bf587006623a2f5e2227134aea6e81488	195	not_applicable	1-195	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/row_identity.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	8fba334bd9e6d464f1a2bc3b9cfeaf91dcdf72e6	b5972a275e93dcc0490553f6ef89101713fe6a852afc27cd8321c3cc0feb0be6	225	not_applicable	1-225	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/switcher_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	0d9fd2b735bc083163b213a81565cadb37d7d543	5309b7b3f0e3087998160cdc6d9514bd2cbc17d2d1ae7ed774172560f4275ded	116	not_applicable	1-116	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/tab_identity_guard.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	05b0edd6f0e229048411c2308e215c874129927d	426d20f15c7eeef2fd74f946b5478f8357473f2019690023ea767ebe415f442e	109	not_applicable	1-109	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/tab_ownership.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	e44b84505fae1c96b3cfb26c35d5561386a2238b	00bc2db56e9148d7cf62676070f22c1bfba28bb801b711ff818f5ef33471e52f	316	not_applicable	1-316	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/undo_contract.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	bc6e994a455530246ca82ca3b427eb124edb1a6e	cbd9de9e7cf2ee09ae2b70644cf2b26f4c3c5ef6d0199d7b3429dc5b0c772760	144	not_applicable	1-144	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
apps/tablepro/tests/visual.rs	tablepro	main	7b27732a8c3c131760ec3438f641cb3c11343a42	1afa270597b945fc64a603c6cbb2416831404724	983076d39d5a20b59840796095b9a47a3d54824cc1390d0a52b00f22a8375214	32	not_applicable	1-32	reviewed;BD-JT-08;retain_CLI_and_main_baseline;oracle_frames_not_proven;TASK005/064
src/bin/jackin_preview/app.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	fe5c75725ecf3304a7e5bc76cb80731efb0a38a2	1cb593c2cf0aa376caccbd9067f93a510327b8f6b4de09433914a42b244b15df	2662	true	1-2662	reviewed;BD-JT-10/15/16/17/18/19/20/21/23/28/29;retain_runtime_and_typed_owners;restore_real_source_composition;TASK051/051/052/053/054/055/056
src/bin/jackin_preview/app_tests.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	9d479ed6361050d9337755fc77bd1be98b5eb6a1	d7c61409c460ac158270a8cfb2e7e7e89356896bc78b09ace2192165ba803341	1238	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:981_equal+257_non_equal	reviewed;BD-JT-23;retain_runtime_CLI_fixture_checks;repair_weakened_source_expectations;TASK004/051/051/052/053/054/055/056
src/bin/jackin_preview/app_tests_chrome.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	4c8f018fc1399b4e021e444d8b87732406464642	58e58bcd4edde226ed67011aafb116bc6d88abab0469202d03cbc5e0f185ad90	186	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:176_equal+10_non_equal	reviewed;BD-JT-23;retain_runtime_CLI_fixture_checks;repair_weakened_source_expectations;TASK004/051/051/052/053/054/055/056
src/bin/jackin_preview/arbiter.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	089e68d7e2ec08b25c207c8a22ad2329e873a66e	a47f165848f3de671515756e2fdf6de4c110a402d9e4f1775ec390e3392fc2c6	204	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:204_equal+0_non_equal	reviewed;BD-JT-29;retain_byte_equal_arbitration_core;restore_all_entry_exit_UI_consumers;TASK051/051/056
src/bin/jackin_preview/clock.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	31051c47504470e78b87e77d74310df5f0e8ab88	c16690164e6a39ffaa10096be13e6bbda943c91b60f85848204dcfd9670de47a	170	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:167_equal+3_non_equal	reviewed;BD-JT-22;retain_monotonic_admission_and_capture_time_separation;TASK051
src/bin/jackin_preview/domain/account.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	4c0901e177e141cfed8cad520e8b71123e9e545c	ed151825e4431a842618bebc1f1e9f576f35f1dfa65f6ee2cda322db9d851c75	642	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:640_equal+2_non_equal	reviewed;BD-JT-12/27;retain_registry_identity;restore_effective_scope_and_source_actions;TASK051/052/053
src/bin/jackin_preview/domain/agent.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	383bd978ade3b839a32dcca102db5d6fb07c7b18	aaed4b38441e932d0855423fb46763fa929f67a0b11df2f3cc26e3a5e9b21c2a	280	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:280_equal+0_non_equal	reviewed;BD-JT-12/24;retain_provider_agent_types;restore_supported_auth_offer_composition;TASK051/052/053
src/bin/jackin_preview/domain/fixtures.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	df11d4b09097f436d9e58cb0985142cd244073d3	26062019e355b1ed27ef8b2dd253d37f432fb9c6b724672365a0286c7a9ee7f5	1816	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:1154_equal+662_non_equal_against_pinned.rs	reviewed;BD-JT-10/12/13/21;retain_fixture_world_entry;restore_complete_source_fixtures;TASK051/054/055
src/bin/jackin_preview/domain/instance.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	a0b4cb8d787ec62e72d9692d597cce4ac51eb960	a4507a3e6e41c850aa962650a63356843c6ad61039f36718f2c660b79430f2c6	258	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:257_equal+1_non_equal	reviewed;BD-JT-10/12/19;retain_instance_run_identity;restore_status_session_snapshots;TASK051/051/055/056
src/bin/jackin_preview/domain/mod.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	fc814d397d57b71404f752d753e34a37fbc7a1eb	f4f383be26d9ca66db4284510251264aa644aeed651c287a32ef70cb071c36f4	10	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:10_equal+0_non_equal	reviewed;BD-JT-10;retain_durable_domain_exports;TASK051
src/bin/jackin_preview/domain/onepassword.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	0c297cbe82d7096d16efffd02425812a1b431592	00fdb3e16799469255c8b395f8b365071c03195d8eabdfa7de4510c6973fc879	37	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:37_equal+0_non_equal	reviewed;BD-JT-15;retain_typed_reference;restore_full_picker_chain;TASK051/051/052/053
src/bin/jackin_preview/domain/usage.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	86ea48aefa3d663c74abd2336b600b1e588f59d3	f4aac13799aceda308560512db4e4bb035f51dc7355b6c58f346c2c3cccfba9b	596	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:590_equal+6_non_equal	reviewed;BD-JT-25/27/28;retain_usage_freshness_models;restore_distinct_screen_overlay_refresh;TASK051/052/055
src/bin/jackin_preview/domain/workspace.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	7c67d29e6eab3281b32930be1344ad7af2658dcc	11e367b9bff32fb5b4e260fdf965e5091e139dbdd2b04c9d6fb2965d0c650c11	612	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:607_equal+5_non_equal	reviewed;BD-JT-10/12/26;retain_typed_pending_config;restore_source_scopes_with_explicit_quirk_disposition;TASK051/053
src/bin/jackin_preview/main.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	ab774816eea21788616932792a4fbf1fc9e78fed	4f707e952782a31d2f385b368a38a5282ac89582c56241276c788c6f92e853d2	128	true	1-128	reviewed;retain_CLI_Runtime_shell_and_scoped_cleanup;source_entry_contract;TASK051/056
src/bin/jackin_preview/rain.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	a350c576a7cb7711a8e36b9755ae6e685cebef8e	175681c58d671400ff902a8370ae633c298bda4f0acbee136e6c8e4650d092dc	951	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:214_equal+737_non_equal	reviewed;BD-JT-14;retain_typed_motion_palette;restore_exact_choreography_and_handoff;TASK051/054/056
src/bin/jackin_preview/scenario.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	ed2139228621250b178828552d3a1b9af5a30562	22c27a7a371d4730a3a9d532ddc93aae37cfa20c49d51ac769af724eeab6c114	100	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:100_equal+0_non_equal	reviewed;retain_source_scenario_vocabulary;restore_complete_fixture_consumers;TASK051/056
src/bin/jackin_preview/screens/accounts.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	6e18788f71ba218f9f066bc3386879d154871804	63cfc820cfb75f3cc85e504dd1961fa62438e38398e604c09204e2995f062e24	2625	true	1-2625	reviewed;BD-JT-12/27;retain_AccountsState;restore_complete_account_producers;TASK052
src/bin/jackin_preview/screens/capsule.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	b06f7f63fdddebe11157df46fab0ae011b8be48d	020b37226bbeb543165186327ef1233d3abc8cc3a450bb78fef9ee0ba3566644	2962	true	1-2962	reviewed;BD-JT-19/20/28;retain_pane_domain_state;restore_commands_modes_chrome_and_exact_source_quirks;TASK055/056
src/bin/jackin_preview/screens/cockpit.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	1a44f6cab52a6214a78e162fddcb7295d8201e6e	7033a715e796464c4e9842a150fa91c973a12854c1af3d2a07bf67fa877848e5	1012	true	1-1012	reviewed;BD-JT-21/25;retain_launch_state_owner;restore_effective_accounts_stages_errors;TASK054
src/bin/jackin_preview/screens/config.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	6df877ec6e4f9045333751206d83631b3eff9fd6	4d92dbf80cd3a4e97d66fb583dc44e5b3ad8baf2b38cf64283658dc34fe0d0e0	2345	true	1-2345	reviewed;BD-JT-26;restore_scoped_config_UI_not_legacy_widget_ownership;quirk_adjudication_open;TASK053
src/bin/jackin_preview/screens/editor.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	2d1ee567c3bfb8915e01d18086b279c351f0d549	25f55e0a314a05ec320ed2472f60db34e0ec0ad3fc381c6d8af0e0c50e77b50f	2230	true	1-2230	reviewed;BD-JT-17/23/26;retain_pending_save_identity;restore_fields_tabs_scopes_and_reveal;TASK053
src/bin/jackin_preview/screens/inspect.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	60ec7bb92bfde459c3433eac836e4406e1a3b4a0	79b3fdea6250222ca8e67be3237248aa24dd574f6aa3e5dbd0d241832d439963	1016	true	1-1016	reviewed;BD-JT-11/25;retain_Changes_domain;restore_compact_advanced_diff_F09_noop;TASK056
src/bin/jackin_preview/screens/manager.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	7e55382b0da5b7e19fb9d3d7daec44d457c34687	8e4f69d8b30c0ada3b895cd19a2ee402d2958e61197c2b5175a88af8c59eb7e0	2659	true	1-2659	reviewed;BD-JT-16/17/18/21;retain_keyed_repository;restore_exact_rows_actions_HardCases_producers;TASK051/054
src/bin/jackin_preview/screens/mod.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	5741c439f82bb1d23ae82bbd55d9c91b3bcf7f0a	02462d139a897cc031a6af6c33d2639c3d9b8d73f6d23274d8a05e7ab9af8d52	336	true	1-336	reviewed;BD-JT-29;retain_runtime_component_boundary;replace_old_Screen_requests_with_typed_App_owners;TASK051/051/052/053/054/055/056
src/bin/jackin_preview/screens/modals.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	a257cbb72ae6960f25471a14c631953c13135b15	1440551047e47b094fe14d77f74f9cc18df12705fed4f91725d937e625320321	2455	true	1-2455	reviewed;BD-JT-15/26/27/29;restore_source_forms_choices_browser_ops_via_reusable_controls;TASK051/052/053/055/056
src/bin/jackin_preview/screens/prelude.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	f0839c2698166793e1c611eb3d714a5c35a021fa	3936730cafe5bf59c4e78cff3fc896e8b382eacfa7081fb2d6c60692ab341576	539	true	1-539	reviewed;BD-JT-15/23;retain_prelude_state;restore_real_browser_and_zero_workspace_launch;TASK051/054
src/bin/jackin_preview/screens/settings.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	bd3b04c01d4c1fa70fdc1c9debb3f11c9c8c9a12	344429061215596b985bf586669b80dd8c718b8eae3816285850b171dcd94e70	1288	true	1-1288	reviewed;BD-JT-24/26;retain_pending_settings_model;restore_full_global_controls_and_save;TASK053
src/bin/jackin_preview/screens/usage.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	e40303b4711b82853802dc9f11a4e7c4c8bf345b	efcc8913485da41246950f447a6ac2b837b0ee89bc87ee74a6c2f26c9a56b639	963	true	1-963	reviewed;BD-JT-25/27;retain_usage_model;restore_real_scope_refresh_scroll_and_narrow_drawer;TASK052
src/bin/jackin_preview/sim/changes.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	0b2673a177cdce842948b42d24fd42b554a6a95d	ace2ea6e3e581ce7fb4277ad3c61501b46c31f029adfc0671ebaa3fa082c151f	370	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:134_equal+236_non_equal	reviewed;BD-JT-11/25;restore_complete_diff_fixtures;retain_application_domain_ownership;TASK051/056
src/bin/jackin_preview/sim/launch.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	4f45c974d8b9851c07193ce9698a61e65025dd51	77a9c29b1513aece344eb81610141431751d8dc505b9a9b0868f6fb181ef7a44	432	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:410_equal+22_non_equal	reviewed;BD-JT-13/21/25;retain_launch_domain_scheduler;restore_real_hardcase_producers_and_stage_contracts;TASK051/054
src/bin/jackin_preview/sim/mod.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	b0aebe4a388d44b63a27da4a8b19fd55757734b4	aeaca2d313ad774d42bf46b09a57c41559209fcd9b86d2a4a7e5a05a5ee3ec82	9	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:7_equal+2_non_equal	reviewed;BD-JT-10;retain_simulation_module_boundary;TASK051
src/bin/jackin_preview/sim/onepassword.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	7a72b5d9ae5aab2ab9cf01402c480d883c9eb2a8	03e13cd962851f2a921110d5f06dee7ad0f9c74e18ff5f1b89afa9a317941fe9	689	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:673_equal+16_non_equal	reviewed;BD-JT-15;retain_service_model;restore_full_App_picker_branch_consumption;TASK051/051/052/053
src/bin/jackin_preview/sim/provider.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	e034f545011a3881a627be695cc306e00e636786	6d313ad07d28e61e0a518daf46496fce866c57bbcbe28acfe8edb91d7b2186ab	542	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:542_equal+0_non_equal	reviewed;BD-JT-25/27;retain_provider_refresh_simulation;restore_UI_per_scope_schedules;TASK051/052
src/bin/jackin_preview/sim/pty.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	ae8fa06eeee5e9676e3583148bca2f6eec00cf3c	b21816a55f3942208c45bd25c144a142252f46c157ddfe6d12a784a2fe4b8992	1740	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:1246_equal+494_non_equal	reviewed;BD-JT-13/22/28;retain_pane_tree_and_transcript_domain;restore_timed_output_and_shared_borrowed_view;TASK051/055
src/bin/jackin_preview/sim/world.rs	jackin	holla	2e2401393c47360741ebd321679de08982dca50a	33b67d85258ac22974570b89595005d3a1a4a5e7	09dff52a7b63f5411e4be4c642c78e8e1c4fdaf2fc21fa3a65fd32dfb8da4aec	496	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:185_equal+311_non_equal	reviewed;BD-JT-10/12/17/21;retain_captured_jobs_world_time;restore_scopes_takeover_and_hardcases;TASK051/051/053/054/055/056
src/bin/tablepro/app.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	80cb1e66cf8ed5a8fce97b75ea842f7a4793cfdb	809f136ec6eef63066ea58a081a54d396fbbb8345f601311fdc55bb1ea00f5f1	2518	true	1-2518	reviewed;BD-JT-01/02/03/06/07/09;restore_real_controls_and_routing_not_Surface_seeds;TASK058/059/060/061/062/063
src/bin/tablepro/app_tests.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	6f600168d791dcc7a774c85bcbc07781df5ee1da	eedddd28adc8ba577c76c0d8443f952ca7ed5a567a07194c3ffd0cffe8ec39b4	899	true	1-899	reviewed;BD-JT-08/09;retain_key_generation_ownership_tests;restore_source_App_producers;TASK059/060/061/062/063/064
src/bin/tablepro/connections.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	2ec970cef9060a23d4a70232a84f1f8ca0b9d5fd	92f0407f829a584a9ffd20901f873de164c0bbf9659997b2f036c78c2888a7df	1254	true	1-1254	reviewed;BD-JT-01/02;retain_FormData;restore_source_fields_validation_buttons;TASK058
src/bin/tablepro/db.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	7b714287f515480f6fe677f33d9af016dc19ea2f	efe7ad1f25dfeeb31f86d23a0976d315ed31c629d5cdd9b3fd8220449778ffd7	1112	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:1036_equal+76_non_equal	reviewed;BD-JT-05;retain_db_domain_and_completed_value_safety;source_execution_contract;TASK058/062
src/bin/tablepro/main.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	fb3e8b1e03ec933f6328ee275f4a0492bff0213e	0706d3b9d2b6257563e1f26e36de56337b69c65eba9108eb564c0dd643bb9d80	90	true	1-90	reviewed;retain_CLI_to_Runtime_shell;source_CLI_contract;TASK058/064
src/bin/tablepro/model.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	02e8d4f6109e0a073b401260d52ecf50b3fe9fd3	71af057293a2cfbaa3d44705928ded1d344d91a489530b3a21beb2709055d016	1051	true	1-1051	reviewed;BD-JT-04/09;retain_typed_owners;restore15_history_fixture_records;TASK058/061/063
src/bin/tablepro/sql.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	e974d3319fa4671ee572b3822bb813e762f6e39d	4f4afdfe2cf752461b3583822054117868718a9e1e718a59147f17b75f89c069	1515	true	all_lines_via_full_main_read+exact_equal_map+all_old_non_equal_lines:1366_equal+149_non_equal	reviewed;BD-JT-05/06;retain_UTF8_safe_domain_completion;source_execute_results;TASK062
src/bin/tablepro/tabs.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	a3c0e2780b9a9a8163fb1edbf34f355ffdd2eb0a	a859e0eb7c08730916de0862c79a165d1338ccd2d6d0714c215c77e0349c5e90	2531	true	1-2531	reviewed;BD-JT-03/04/09;retain_durable_tab_owners;restore_CodeEditor_grid_history_flows;TASK059/060/061/062
src/bin/tablepro/workbench.rs	tablepro	holla	2e2401393c47360741ebd321679de08982dca50a	3ab3f2b62aba80496290ab1fcbc8f31a461cbe62	e37d13defd92295713ecbdf55c008312d77b04e89cc4aa7bf7a88a87111a2678	1330	true	1-1330	reviewed;BD-JT-03/07/09;retain_owner_generation_and_undo;restore_actual_dispatch;TASK059/060/061/062/063
