path	status	holla_blob	main_blob	read_pin	lines	sha256	oracle_relation	read_coverage	semantic_disposition	task_map	proof_map
apps/holla/src/screens/plan.rs	A	0000000000000000000000000000000000000000	e1a7992e2d1199a8244cb6fbe8663b0cb06ff029	7b27732a8c3c131760ec3438f641cb3c11343a42	378	d3b1bb1fe622f236c2475389e972b2353754c3c29052c814ddbcd99ce3c66fda	main_target_not_oracle	full_1_378	preserve_noncloneable_review_identity_exact_targets_restore_async_dependency_execution_output_retry_cancel_exclusion	TASK-043;TASK-044;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-PLAN-REVIEW,HO-PLAN-EXEC,HO-UPGRADE,HO-GATES,HO-DOCKER,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-03];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/screens/plan_gate.rs	A	0000000000000000000000000000000000000000	c9e8e2e567784f2e4b8769563d5760d016ecfc68	7b27732a8c3c131760ec3438f641cb3c11343a42	338	6bba45f9594de7d6762893e8e4ee79b4cea1f235b038511b60736520fb1e197d	main_target_not_oracle	full_1_338	preserve_shared_configured_controls_restore_trust_args_gates_and_exact_continuations	TASK-043;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-ARGS,HO-TRUST,HO-GATES,HO-PLAN-REVIEW,HO-OVERLAY-PASTE,HO-ROUTE-27,HO-ROUTE-31,HO-ROUTE-40];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/sim/catalogue.rs	A	0000000000000000000000000000000000000000	7ac30b638847c49600cf566c6edc62a506eb3237	7b27732a8c3c131760ec3438f641cb3c11343a42	973	ead81cc3f5fc4e446cb492ec4dabee61ef2363015d6f82ef30fe45410e0e4fd7	main_target_not_oracle	full_1_973	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/sim/mod.rs	A	0000000000000000000000000000000000000000	0a88439e84de56d852ff874a84608579102224d3	7b27732a8c3c131760ec3438f641cb3c11343a42	8	db62d758547e3ddd31003d3558497d72a37161a57c9809e7a6d64c5fcbcb1f07	main_target_not_oracle	full_1_8	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/sim/pg.rs	A	0000000000000000000000000000000000000000	5d5e95908b2ca06ed3e03fda50cd0b0e861b082e	7b27732a8c3c131760ec3438f641cb3c11343a42	280	6b4310190e7700e0614bee407e3d5b5e853d1a63398b67559c14b6d0fe8d7abd	main_target_not_oracle	full_1_280	preserve_exact_PG_target_and_Docker_accounting_restore_container_service_remote_snapshot_and_outcome	TASK-048;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP09,HO-HP10,HO-DOCKER,HO-REMOTE,HO-GATES,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-08,HO-ROUTE-09,HO-ROUTE-11];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/sim/plans.rs	A	0000000000000000000000000000000000000000	e3e0b3bf19d559ee094e58ee7c4dd370845b31c2	7b27732a8c3c131760ec3438f641cb3c11343a42	1527	938dc7ca521141290bcc380e66c964e392b5cdd1818faf4940b67c03bf3063af	main_target_not_oracle	full_1_1527	preserve_noncloneable_review_identity_exact_targets_restore_async_dependency_execution_output_retry_cancel_exclusion	TASK-043;TASK-044;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-PLAN-REVIEW,HO-PLAN-EXEC,HO-UPGRADE,HO-GATES,HO-DOCKER,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-03];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/src/sim/world.rs	A	0000000000000000000000000000000000000000	fd76b420afcbf1d74da2beb857221963d2da4071	7b27732a8c3c131760ec3438f641cb3c11343a42	284	9404f520cff8ed58faf41938630a1bc3c6e083f1c7a927e20c5acd646801c245	main_target_not_oracle	full_1_284	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/tests/baselines/app.txt	A	0000000000000000000000000000000000000000	195f4d52a12e7a5398a6ccd7d968bb9aa74b44ff	7b27732a8c3c131760ec3438f641cb3c11343a42	353	565ca1de8bf82c87ec6ee4b64229585d4a67055c69c33fddcafb2ef5be242a66	main_target_not_oracle	full_1_353	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/tests/perf.rs	A	0000000000000000000000000000000000000000	21ba96f94dbafea5e589c28b1af6254681667e5e	7b27732a8c3c131760ec3438f641cb3c11343a42	147	256a702fd1952f6bb79b6d2414c78e59f2621291e56c233c5df640b0eef6c902	main_target_not_oracle	full_1_147	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/tests/perf_baseline.txt	A	0000000000000000000000000000000000000000	cbf66cb8c84f767fb46b579af254b5d9701e447a	7b27732a8c3c131760ec3438f641cb3c11343a42	3	4243d31b6438787a5878ff5f07c04376198b4adaf5a8dbcb9a00e221ecf9b598	main_target_not_oracle	full_1_3	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
apps/holla/tests/visual.rs	A	0000000000000000000000000000000000000000	8bf08619189d909c1c69478018998dc499d8d8b2	7b27732a8c3c131760ec3438f641cb3c11343a42	57	fbdb4127a1e5e578bd75a9c4f9e363984ff0e0dc590b1d3e87e53c197186ea33	main_target_not_oracle	full_1_57	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;retained_architecture=branch-diff-holla.md#completed-main-architecture-to-preserve
src/bin/holla/README.md	D	b7bd61002f6b2d4d4295c9512f7664e99d4bc728	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	156	cc4240a111ac2e43705442641ce6a7e28a667974f4da54d1833d433cf5cb89b8	byte_equal_oracle	full_1_156	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/app.rs	D	d4fa9235d0b40ba95b0915fbed364cd98144b7aa	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	3348	c3ec5006bfa85c198be0ef276e79b666e9e01c46519e03cf085b7ebc2e6b8506	byte_equal_oracle	full_1_3348	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/app_tests.rs	D	6855d31f1ce188529a1a301f85a01737079fa34b	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	169	55a2530a5dd08d6f447c134b4702137b87806e5bf26eab8f3b33d3a406bfbe87	byte_equal_oracle	full_1_169	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;native:holla-route-sites.tsv[source_file=src/bin/holla/app_tests.rs]
src/bin/holla/app_tests_flows.rs	D	1d30d9a03f082138a0b6b42c923ef387215b2d46	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	756	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	byte_equal_oracle	full_1_756	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;native:holla-route-sites.tsv[source_file=src/bin/holla/app_tests_flows.rs]
src/bin/holla/app_tests_parity.rs	D	03fd535f568027b7fd9c8e59340ba2b29428764a	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	2652	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	byte_equal_oracle	full_1_2652	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;native:holla-route-sites.tsv[source_file=src/bin/holla/app_tests_parity.rs]
src/bin/holla/app_tests_proofs.rs	D	20db6074dc5fcd43b387498ac9f992e4bcfed845	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	826	343b239ace8d7d2968c2c09f7ee15b0e2bc5a3e2e3cf990b6019e90645e704c0	byte_equal_oracle	full_1_826	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;native:holla-route-sites.tsv[source_file=src/bin/holla/app_tests_proofs.rs]
src/bin/holla/app_tests_rows.rs	D	7e7a813bc833c7518e2b976f092e972acb5f1980	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	769	d23485deb1220fedf550345d43a1b8a96c16ddb2aa2fb1a8729c84c26fe67c5d	byte_equal_oracle	full_1_769	preserve_architecture_tests_replace_superseded_product_expectations_replay_original_native_assertions_and_full_frames	TASK-003;TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv;native:holla-route-sites.tsv[source_file=src/bin/holla/app_tests_rows.rs]
src/bin/holla/clock.rs	D	52d803abe412bcd2e5254457689b09843689cc01	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	144	e20b1ab0d0e658fcec95c14b726e2806b2dcca31580a6e1def8f09f1b921c296	byte_equal_oracle	full_1_144	preserve_runtime_lifecycle_pure_draw_restore_15_pages_tabs_event_precedence_and_CLI	TASK-040;TASK-041;TASK-043;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/action.rs	D	a60e4cc21a53c71792d07379229be7f1d89b170e	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	581	5271d2662fdb46476b1a92fd4cba67142999d576bebe4ef955b0d8a5b113814b	byte_equal_oracle	full_1_581	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/activity.rs	D	f99ed94cb9168b671225cbed115806bfc34ea016	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1092	80fa926caa16fb1d698381b659e3c09856a27fdd4d1b419d7e4138b03dd53aca	byte_equal_oracle	full_1_1092	preserve_stable_activity_owners_TextViewport_restore_exact_stream_stdin_search_cancellation_attach_retry	TASK-044;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP14,HO-HP15,HO-ACTIVITIES,HO-OUTPUT-SCROLL,HO-OUTPUT-FIND,HO-STDIN,HO-CLOSE,HO-QUIT,HO-ROUTE-42,HO-HP05,HO-HP06,HO-HP07,HO-HP08,HO-HP11,HO-HP12,HO-HP09,HO-HP10,HO-DOCKER,HO-REMOTE,HO-GATES,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-08,HO-ROUTE-09,HO-ROUTE-11,HO-HP01,HO-HP13,HO-HP17,HO-TRUST,HO-UPGRADE,HO-PLAN-EXEC,HO-SNAPSHOTS,HO-MENUS];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/catalog.rs	D	31f9a40c1017bf7c323539c2939a66d5acf5ce45	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	4022	a916b0a4ef91a40c1c53bec70da5e97f48df24280285cff7105dc1ef6d2facc9	byte_equal_oracle	full_1_4022	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/cleanup.rs	D	38503ca2118c59b2658955ef054210e1e50548c2	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1988	f53b0ad0b7201dc9e2e050ecb17339f9717e5aaa5921004af4c8d3c4115e1225	byte_equal_oracle	full_1_1988	preserve_one_shot_review_exact_facts_checked_accounting_restore_18_category_policy_stepped_reports_and_no_fallback	TASK-046;TASK-047;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP11,HO-HP12,HO-HP19,HO-HP21,HO-HP22,HO-HP22-QUIT,HO-HP23,HO-CLEANUP-MODES,HO-CLEANUP-SAFETY,HO-CLEANUP-REPORT];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/context.rs	D	99d1dcb7f2e62d6f7be8dbaed59e7b575e2cbff2	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	253	f8e35e6787e29b67030f3679be89da7259b01d3ee151140ba6a393dd482b3d00	byte_equal_oracle	full_1_253	restore_four_direction_scope_sibling_provenance_remote_path_roots_and_typed_host_context	TASK-040;TASK-041;TASK-043;TASK-044;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-SHELL,HO-MENUS,HO-QUIT,HO-CLOSE,HO-PICKER,HO-OVERLAY-PASTE,HO-CLI-PREVIEW,HO-RESIZE,HO-PALETTE,HO-LIFECYCLE,HO-HP01,HO-HP02,HO-FINDER-EMPTY,HO-FINDER-EDIT,HO-FINDER-SWEEP,HO-ROUTE-06,HO-ROUTE-10,HO-HP09,HO-HP10,HO-DOCKER,HO-REMOTE,HO-GATES,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-08,HO-ROUTE-09,HO-ROUTE-11];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/custom.rs	D	cd964665eb26de82e55be417864d0bd59ac1e23b	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	815	b4307e59a109f3330a518303b0a95a42395036adada7d808a03dcb2b12572e23	byte_equal_oracle	full_1_815	restore_exact_custom_command_schema_digest_trust_reload_upgrade_branches_and_plain_snapshot_routes	TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP01,HO-HP13,HO-HP17,HO-TRUST,HO-UPGRADE,HO-PLAN-EXEC,HO-SNAPSHOTS,HO-MENUS];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/digest.rs	D	c381527378bd5f29451ab1b85c772afc0bb5a617	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	105	7ac0f0711081381f6f9c6a4de7af20e10242d7cf6bfe63fdb469261479bbfdfb	byte_equal_oracle	full_1_105	preserve_shared_configured_controls_restore_trust_args_gates_and_exact_continuations	TASK-043;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-ARGS,HO-TRUST,HO-GATES,HO-PLAN-REVIEW,HO-OVERLAY-PASTE,HO-ROUTE-27,HO-ROUTE-31,HO-ROUTE-40];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/effect.rs	D	9489a50256b90bc5ed1e5c4b9349fc90078b6058	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	49	eff17e4abdd98f24a138fae5f12ba3c0458f2fb263a749e810de7228baae11f4	byte_equal_oracle	full_1_49	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/exec.rs	D	9a69957400f805f969fc869ff2b151d98d12217d	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	139	a6d544c83dbd8811ecc3f2ec4d7afec2dab9ede683777bcb42584e56648baafc	byte_equal_oracle	full_1_139	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/fixtures.rs	D	9d73d24e40bb55d4765382099af7de19f2a0be87	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	3341	a856476ae5fa5480c570904ceaf1f01527aeaddf30859ce7f03656fb02601a31	byte_equal_oracle	full_1_3341	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/manifest.rs	D	ad09abe94b2e3978f27fccb77a6b8aaadbf5b661	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	661	e08bfb535f534d4d88458cd0a38e6c37cbb80c935702712cfd84c91ce7b14221	byte_equal_oracle	full_1_661	restore_precise_manifest_lockfile_task_and_workspace_discovery_with_native_caps	TASK-041;TASK-044;TASK-047;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP01,HO-HP02,HO-FINDER-EMPTY,HO-FINDER-EDIT,HO-FINDER-SWEEP,HO-ROUTE-06,HO-ROUTE-10,HO-HP05,HO-HP06,HO-HP07,HO-HP08,HO-HP11,HO-HP12,HO-HP14,HO-ACTIVITIES];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/mod.rs	D	0896496d2055b81bedc893650eb47aba37db96f4	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	22	5547e902889daab8896f43a12e66aa70bd27aef87bcf873f2a4d8117378539b2	byte_equal_oracle	full_1_22	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/outcomes.rs	D	db2457d6b73eaa8d7f5dc6d883c905bfb9720ca8	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	2209	67a1d7d5aab86d615e227ef15c149705ead7eda0ad90431b2b16a18f9d732cf1	byte_equal_oracle	full_1_2209	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/parity.rs	D	7605f15c5ba0ca6955b42c24c3bad7eb3d52a9e9	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	1450	069b6c2e436690335707e92d619eebf33350be672f38814f64e8640034ff5ea7	byte_equal_oracle	full_1_1450	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/plan.rs	D	6ab004423ded56a76307ee2b3273264f43743fe8	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	651	2c97afe511cd847efabde00bbe799aa12b59fe353ca18903b08197186165f385	byte_equal_oracle	full_1_651	preserve_noncloneable_review_identity_exact_targets_restore_async_dependency_execution_output_retry_cancel_exclusion	TASK-043;TASK-044;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-PLAN-REVIEW,HO-PLAN-EXEC,HO-UPGRADE,HO-GATES,HO-DOCKER,HO-ROUTE-01,HO-ROUTE-02,HO-ROUTE-03];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/ranking.rs	D	df355321e230b8fd1938e42d1c1ce1b4166a0094	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	451	1dbf862479a1194fd95fea81b623a04f8b6ae09a0e08c0896bbbd4dd691c9cba	byte_equal_oracle	full_1_451	preserve_shared_TextInput_NavList_and_typed_identity_restore_source_discovery_scope_ranking_query_grammar	TASK-041;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP01,HO-HP02,HO-FINDER-EMPTY,HO-FINDER-EDIT,HO-FINDER-SWEEP,HO-ROUTE-06,HO-ROUTE-10];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/scripts.rs	D	eeba4a302554291519aeb8521e9b4e7bd71237aa	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	681	6c18782642dbd3a60c5acfc10c4d32a04487ea8f3d78f103e4dfc17d0090dfa6	byte_equal_oracle	full_1_681	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/stack.rs	D	c37148a93b8233331d7deb617d0cf2c7fe115925	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	938	8fd2e29ebcbd5e3a530bb95ca99b1cdb6d63f16744238a7809ef49a149bb11d8	byte_equal_oracle	full_1_938	restore_source_world_and_complete_catalog_through_modern_typed_simulation_no_real_process_or_host_filesystem	TASK-040;TASK-041;TASK-042;TASK-043;TASK-044;TASK-045;TASK-046;TASK-047;TASK-048;TASK-049;TASK-050	required:holla-scenarios.tsv[all_135_rows];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
src/bin/holla/domain/usage.rs	D	a899675870a38b043a63bb92db57363feedf7411	0000000000000000000000000000000000000000	2e2401393c47360741ebd321679de08982dca50a	560	f65e2b7072937cb241d45e5123fff8aa6bffdabe93e0d80ba120a7e8fca4fdfe	byte_equal_oracle	full_1_560	preserve_shared_TextInput_NavList_and_typed_identity_restore_source_discovery_scope_ranking_query_grammar	TASK-041;TASK-044;TASK-049;TASK-050	required:holla-scenarios.tsv[id_in=HO-HP01,HO-HP02,HO-FINDER-EMPTY,HO-FINDER-EDIT,HO-FINDER-SWEEP,HO-ROUTE-06,HO-ROUTE-10];full_parent_owner=holla-stage-audit.tsv;prefix_only=holla-stage-contributions.tsv
