site_id	source_file	source_sha256	source_symbol	line	site_kinds	source_line
src/bin/holla/app_tests_flows.rs:L732	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	732	spatial-or-input	let (x, y) = h.find("Run tests").unwrap();
src/bin/holla/app_tests_flows.rs:L733	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	733	spatial-or-input	h.click(x + 2, y);
src/bin/holla/app_tests_flows.rs:L734	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	734	assertion;spatial-or-input	assert!(h.row(y).contains("›"), "{}", h.row(y));
src/bin/holla/app_tests_flows.rs:L735	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	735	spatial-or-input	h.mouse(MouseKind::Secondary, x + 2, y);
src/bin/holla/app_tests_flows.rs:L736	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	736	assertion	assert!(h.text().contains("Arguments…"), "{}", h.text());
src/bin/holla/app_tests_flows.rs:L738	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	738	spatial-or-input	let (sx, sy) = h.find("scope ‹ here ›").unwrap();
src/bin/holla/app_tests_flows.rs:L739	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	739	spatial-or-input	h.click(sx + 2, sy);
src/bin/holla/app_tests_flows.rs:L740	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	740	assertion	assert!(
src/bin/holla/app_tests_flows.rs:L745	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	745	spatial-or-input	h.click(3, 38);
src/bin/holla/app_tests_flows.rs:L746	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	mouse_selects_runs_and_opens_alternatives	746	assertion;spatial-or-input	assert!(h.last_row().contains("Copied"), "{}", h.last_row());
src/bin/holla/app_tests_flows.rs:L752	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	every_scenario_is_deterministic_at_a_frame	752	constructor	let a = H::new(s, Motion::Paused, 25, 100, 30);
src/bin/holla/app_tests_flows.rs:L753	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	every_scenario_is_deterministic_at_a_frame	753	constructor	let b = H::new(s, Motion::Paused, 25, 100, 30);
src/bin/holla/app_tests_flows.rs:L754	src/bin/holla/app_tests_flows.rs	66ab1db188b8d393959880fbef4a466c7b7e91ae35adb968c24b02da7361da43	every_scenario_is_deterministic_at_a_frame	754	assertion	assert_eq!(a.text(), b.text(), "{s:?}");
src/bin/holla/app_tests_parity.rs:L91	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	91	constructor	let mut h = H::new(Scenario::ParityDiscovery, Motion::Full, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L94	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	94	assertion	assert!(h.text().contains("discovering"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L96	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	96	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L101	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	101	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L127	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	127	assertion	assert!(ids.contains(&id), "{id} missing from {ids:?}");
src/bin/holla/app_tests_parity.rs:L130	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	130	spatial-or-input	let daemon = items.iter().find(|i| i.id == "docker.daemon").unwrap();
src/bin/holla/app_tests_parity.rs:L131	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	131	assertion	assert!(matches!(
src/bin/holla/app_tests_parity.rs:L137	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	137	spatial-or-input	let pull = items.iter().find(|i| i.id == "git.pull").unwrap();
src/bin/holla/app_tests_parity.rs:L138	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	138	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L142	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	142	assertion	assert!(!ids.contains(&"broken"));
src/bin/holla/app_tests_parity.rs:L143	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	143	spatial-or-input	let deploy = items.iter().find(|i| i.id == "deploy").unwrap();
src/bin/holla/app_tests_parity.rs:L144	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	144	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L149	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	149	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L156	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	156	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L162	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	162	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L167	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	167	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L175	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	175	spatial-or-input	.find(|i| i.id == "github.clone")
src/bin/holla/app_tests_parity.rs:L177	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	177	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L183	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp01_discovery_is_adaptive_stable_and_reports_failed_sources_and_config_warnings	183	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L201	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	201	constructor	let mut h = H::new(Scenario::ParityHistory, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L208	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	208	assertion	assert_eq!(names[0], "git.pull", "{names:?}");
src/bin/holla/app_tests_parity.rs:L209	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	209	assertion	assert_eq!(names[1], "cargo.build", "{names:?}");
src/bin/holla/app_tests_parity.rs:L210	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	210	assertion	assert_eq!(names[2], "cargo.test", "{names:?}");
src/bin/holla/app_tests_parity.rs:L211	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	211	assertion	assert!(!names.contains(&"cargo.check"), "{names:?}");
src/bin/holla/app_tests_parity.rs:L212	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	212	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L216	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	216	assertion	assert!(recent.iter().all(|(_, s)| *s > 0.05));
src/bin/holla/app_tests_parity.rs:L217	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	217	assertion	assert!(h.text().contains("Recent here"));
src/bin/holla/app_tests_parity.rs:L218	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	218	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L227	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	227	assertion	assert!(!h.text().contains("Fetch and prune"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L228	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	228	assertion;spatial-or-input	assert!(h.row(6).contains("Pull "), "{}", h.row(6));
src/bin/holla/app_tests_parity.rs:L246	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	246	assertion;spatial-or-input	assert!(h.row(6).contains("Pull with rebase"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L247	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	247	assertion	assert!(h.text().contains("remembered for “pull”"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L251	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	251	assertion	assert!(!h.text().contains("cargo clippy"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L252	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	252	assertion	assert!(h.text().contains("No matches"), "{}", h.text());
src/bin/holla/app_tests_parity.rs:L255	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	255	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L258	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	258	spatial-or-input	h.row(38),
src/bin/holla/app_tests_parity.rs:L259	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	259	spatial-or-input	h.row(39)
src/bin/holla/app_tests_parity.rs:L262	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	262	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L263	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	263	spatial-or-input	h.row(4).contains("x") && !h.row(4).contains("ünï"),
src/bin/holla/app_tests_parity.rs:L265	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	265	spatial-or-input	h.row(4)
src/bin/holla/app_tests_parity.rs:L268	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	268	assertion;spatial-or-input	assert!(h.row(4).contains("ünï code"), "undo: {}", h.row(4));
src/bin/holla/app_tests_parity.rs:L270	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	270	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L271	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	271	spatial-or-input	h.row(4).contains("x") && !h.row(4).contains("ünï"),
src/bin/holla/app_tests_parity.rs:L273	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	273	spatial-or-input	h.row(4)
src/bin/holla/app_tests_parity.rs:L278	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	278	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L279	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	279	spatial-or-input	h.row(4).contains("cargo ") && !h.row(4).contains("bui"),
src/bin/holla/app_tests_parity.rs:L281	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	281	spatial-or-input	h.row(4)
src/bin/holla/app_tests_parity.rs:L285	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	285	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L286	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	286	spatial-or-input	h.row(4).contains("cargo ") && !h.row(4).contains("bui"),
src/bin/holla/app_tests_parity.rs:L288	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	288	spatial-or-input	h.row(4)
src/bin/holla/app_tests_parity.rs:L291	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	291	assertion;spatial-or-input	assert!(!h.row(4).contains("cargo"), "clear: {}", h.row(4));
src/bin/holla/app_tests_parity.rs:L295	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	295	assertion;spatial-or-input	assert!(h.row(4).contains("cargo check"), "{}", h.row(4));
src/bin/holla/app_tests_parity.rs:L300	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	300	assertion	assert_eq!(argv(&h, &id), vec!["cargo check @/Users/alex/work/holla"]);
src/bin/holla/app_tests_parity.rs:L302	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	302	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L308	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	308	spatial-or-input	.find("cargo.check", Some("/Users/alex/work/holla"), "mbp")
src/bin/holla/app_tests_parity.rs:L310	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	310	assertion	assert_eq!(mine.count(), 2, "one stale use plus this run");
src/bin/holla/app_tests_parity.rs:L311	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	311	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L315	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	315	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L323	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	323	assertion	assert_eq!(on_disk.learned_for("ünï  code", "mbp"), None);
src/bin/holla/app_tests_parity.rs:L325	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	325	constructor	let mut off = H::new(Scenario::ParityHistory, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L328	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	328	assertion	assert!(!off.text().contains("remembered"));
src/bin/holla/app_tests_parity.rs:L330	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	330	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L339	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp02_recents_learned_queries_query_editing_and_persistence_merge	339	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L350	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	350	constructor	let mut h = H::new(Scenario::ParityGitCurrent, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L353	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	353	spatial-or-input	let pull = items.iter().find(|i| i.id == "git.pull").unwrap();
src/bin/holla/app_tests_parity.rs:L356	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	356	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L360	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	360	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L364	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	364	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L373	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	373	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L383	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	383	assertion	assert_eq!(g.behind, 0, "{out}");
src/bin/holla/app_tests_parity.rs:L384	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	384	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L388	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	388	assertion	assert!(!g.diverged);
src/bin/holla/app_tests_parity.rs:L390	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	390	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L394	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	394	assertion	assert_eq!(g.behind, 2, "a failed merge changes nothing: {out}");
src/bin/holla/app_tests_parity.rs:L400	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	400	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L404	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	404	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Failed);
src/bin/holla/app_tests_parity.rs:L406	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	406	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L414	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	414	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L418	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	418	assertion	assert_eq!(settle(&mut h, &id), ActivityState::Succeeded);
src/bin/holla/app_tests_parity.rs:L423	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	423	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L430	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	430	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L437	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	437	assertion	assert!(
src/bin/holla/app_tests_parity.rs:L441	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp05_git_current_runs_at_the_repository_root_with_truthful_outcomes	441	assertion	assert_eq!(
src/bin/holla/app_tests_parity.rs:L453	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp06_sibling_batches_carry_exact_members_and_report_each_failure	453	constructor	let mut h = H::new(Scenario::ParityGitBatch, Motion::Reduced, 0, 120, 40);
src/bin/holla/app_tests_parity.rs:L456	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp06_sibling_batches_carry_exact_members_and_report_each_failure	456	spatial-or-input	let pull = items.iter().find(|i| i.id == "git.pull-all").unwrap();
src/bin/holla/app_tests_parity.rs:L458	src/bin/holla/app_tests_parity.rs	54d8b0a7d632151b38f6b65c06c289975beb8dd2ee3f41ea5114ce28d32ec795	hp06_sibling_batches_carry_exact_members_and_report_each_failure	458	assertion	assert_eq!(
