# shots stems @ e741cde7a1a111a123acf426e62e67916727600e files=6547 unique=1205
# snapshots scenarios=792
# counts MAP=674 DROP=531 MISSING=0 UNMAPPED=0
shots/fade/s_fade_trees	MAP showcase/fade/trees/wheel-fade/120x40/truecolor
shots/fade/s_scroll_page	DROP fade sidecar or superseded wheel frame
shots/fade/s_scroll_page_80	DROP fade sidecar or superseded wheel frame
shots/fade/s_scroll_sidebars_72	DROP fade sidecar or superseded wheel frame
shots/fade/s_scroll_terminal_80	DROP fade sidecar or superseded wheel frame
shots/fade/stderr.log	DROP harness sidecar
shots/h_activities_multi_100x30	MAP holla/concept/activities-multi/100x30/truecolor
shots/h_activities_multi_120x40	MAP holla/concept/activities-multi/120x40/truecolor
shots/h_activities_multi_160x50	MAP holla/concept/activities-multi/160x50/truecolor
shots/h_activities_multi_80x24	MAP holla/concept/activities-multi/80x24/truecolor
shots/h_activities_multi_mono	MAP holla/concept/activities-multi/120x40/truecolor
shots/h_disk_cleanup_100x30	MAP holla/concept/disk-cleanup/100x30/truecolor
shots/h_disk_cleanup_120x40	MAP holla/concept/disk-cleanup/120x40/truecolor
shots/h_disk_cleanup_16	MAP holla/concept/disk-cleanup/120x40/truecolor
shots/h_disk_cleanup_160x50	MAP holla/concept/disk-cleanup/160x50/truecolor
shots/h_disk_cleanup_80x24	MAP holla/concept/disk-cleanup/80x24/truecolor
shots/h_disk_cleanup_mono	MAP holla/concept/disk-cleanup/120x40/truecolor
shots/h_docker_cleanup_100x30	MAP holla/concept/docker-cleanup/100x30/truecolor
shots/h_docker_cleanup_120x40	MAP holla/concept/docker-cleanup/120x40/truecolor
shots/h_docker_cleanup_160x50	MAP holla/concept/docker-cleanup/160x50/truecolor
shots/h_docker_cleanup_80x24	MAP holla/concept/docker-cleanup/80x24/truecolor
shots/h_docker_cleanup_mono	MAP holla/concept/docker-cleanup/120x40/truecolor
shots/h_first_use_100x30	MAP holla/concept/first-use/100x30/truecolor
shots/h_first_use_120x40	MAP holla/concept/first-use/120x40/truecolor
shots/h_first_use_160x50	MAP holla/concept/first-use/160x50/truecolor
shots/h_first_use_80x24	MAP holla/concept/first-use/80x24/truecolor
shots/h_first_use_mono	MAP holla/concept/first-use/120x40/truecolor
shots/h_flow_activities_empty	MAP holla/flows/activities/empty/120x40/truecolor
shots/h_flow_alternatives	MAP holla/flows/alternatives/120x40/truecolor
shots/h_flow_args	MAP holla/flows/args/clone/120x40/truecolor
shots/h_flow_args_port	MAP holla/flows/args/page/120x40/truecolor
shots/h_flow_btm	DROP attached/streaming TTY never settles
shots/h_flow_btm_attached	DROP attached/streaming TTY never settles
shots/h_flow_child_query	MAP holla/flows/child/query/120x40/truecolor
shots/h_flow_cleanup_gate1	MAP holla/flows/cleanup
shots/h_flow_cleanup_plan	MAP holla/flows/cleanup
shots/h_flow_discovering	DROP wall-clock discovering spinner
shots/h_flow_disk_80	MAP holla/flows/disk/scan_complete/120x40/truecolor
shots/h_flow_frontend	MAP holla/flows/child/query/120x40/truecolor
shots/h_flow_help	MAP holla/flows/help/overlay/120x40/truecolor
shots/h_flow_logs	DROP attached/streaming TTY never settles
shots/h_flow_logs_80	DROP attached/streaming TTY never settles
shots/h_flow_logs_chips	DROP attached/streaming TTY never settles
shots/h_flow_logs_hidden	DROP attached/streaming TTY never settles
shots/h_flow_pg_blocking	DROP attached/streaming TTY never settles
shots/h_flow_picker	MAP holla/flows/files/actions/120x40/truecolor
shots/h_flow_port_snapshot	MAP holla/flows/args/page/120x40/truecolor
shots/h_flow_remote_gate1	MAP holla/flows/remote
shots/h_flow_remote_gate2	MAP holla/flows/remote
shots/h_flow_remote_query	MAP holla/flows/remote/query/120x40/truecolor
shots/h_flow_scope_children	MAP holla/flows/scope/children/120x40/truecolor
shots/h_flow_scope_parent	MAP holla/flows/scope/parent/120x40/truecolor
shots/h_flow_scope_system	MAP holla/flows/scope/system/120x40/truecolor
shots/h_flow_system	MAP holla/flows/query/empty_preview/120x40/truecolor
shots/h_flow_trust	MAP holla/flows/trust/prompt/120x40/truecolor
shots/h_flow_trusted_running	DROP wall-clock trusted running
shots/h_flow_upgrade_80	MAP holla/flows/upgrade
shots/h_flow_upgrade_80_facts	MAP holla/flows/upgrade
shots/h_flow_upgrade_cleanup_excluded	MAP holla/flows/upgrade
shots/h_flow_upgrade_confirm	MAP holla/flows/upgrade
shots/h_flow_upgrade_excluded	MAP holla/flows/upgrade
shots/h_flow_upgrade_failed	DROP wall-clock upgrade failure phase
shots/h_flow_upgrade_failed_step	DROP wall-clock upgrade failure step
shots/h_flow_upgrade_running	DROP wall-clock upgrade run
shots/h_hard_cases_100x30	MAP holla/concept/hard-cases/100x30/truecolor
shots/h_hard_cases_120x40	MAP holla/concept/hard-cases/120x40/truecolor
shots/h_hard_cases_160x50	MAP holla/concept/hard-cases/160x50/truecolor
shots/h_hard_cases_80x24	MAP holla/concept/hard-cases/80x24/truecolor
shots/h_hard_cases_mono	MAP holla/concept/hard-cases/120x40/truecolor
shots/h_hp01_config_page	MAP holla/flows/config/page/120x40/truecolor
shots/h_hp01_discovered	MAP holla/flows/config/page/120x40/truecolor
shots/h_hp01_discovering	DROP wall-clock discovering
shots/h_hp02_query	MAP holla/flows/finder/query/120x40/truecolor
shots/h_hp02_query_selected	MAP holla/flows/finder/query-selected/120x40/truecolor
shots/h_hp02_query_undone	MAP holla/flows/finder/query/120x40/truecolor
shots/h_hp02_recent	DROP HOLLA_NO_HISTORY=1 makes Recent unused
shots/h_hp03_actions	MAP holla/flows/files/actions/120x40/truecolor
shots/h_hp03_find	MAP holla/flows/files/results/120x40/truecolor
shots/h_hp03_find_unicode	MAP holla/flows/files/unicode/120x40/truecolor
shots/h_hp04_browse	MAP holla/flows/browser/preview/120x40/truecolor
shots/h_hp04_hidden	MAP holla/flows/browser/hidden/120x40/truecolor
shots/h_hp04_jump	MAP holla/flows/files/jump/120x40/truecolor
shots/h_hp04_jump_error	MAP holla/flows/files/jump_error/120x40/truecolor
shots/h_hp04_jumped	MAP holla/flows/files/jump/120x40/truecolor
shots/h_hp04_preview_big	MAP holla/flows/browser/preview/120x40/truecolor
shots/h_hp04_preview_control	MAP holla/flows/files/preview_control/120x40/truecolor
shots/h_hp05_merge	MAP holla/flows/git/merge/120x40/truecolor
shots/h_hp05_pull_blocked	MAP holla/flows/git/pull_blocked/120x40/truecolor
shots/h_hp05_push_rejected	MAP holla/flows/git/push_rejected/120x40/truecolor
shots/h_hp06_batch	MAP holla/flows/git/batch/120x40/truecolor
shots/h_hp06_batch_picker	MAP holla/flows/git/batch_picker/120x40/truecolor
shots/h_hp07_diagnostic	MAP holla/flows/cargo/clean/120x40/truecolor
shots/h_hp07_scripts	MAP holla/flows/task/sources/120x40/truecolor
shots/h_hp08_clean	MAP holla/flows/cargo/clean/120x40/truecolor
shots/h_hp08_clean_confirm	MAP holla/flows/cargo/clean_confirm/120x40/truecolor
shots/h_hp09_remove_gate1	MAP holla/flows/docker/remove_gate1/120x40/truecolor
shots/h_hp09_remove_gate2	MAP holla/flows/docker/remove_gate2/120x40/truecolor
shots/h_hp09_stop_all_failed	MAP holla/flows/docker/remove_failed/120x40/truecolor
shots/h_hp10_services	MAP holla/flows/brew/services/120x40/truecolor
shots/h_hp10_stop_failed	MAP holla/flows/brew/services_stop_failed/120x40/truecolor
shots/h_hp11_cleanup	MAP holla/flows/cleanup/plan/120x40/truecolor
shots/h_hp11_gate1	MAP holla/flows/cleanup/gate1/120x40/truecolor
shots/h_hp12_cleanup	MAP holla/flows/cleanup/plan/120x40/truecolor
shots/h_hp12_gate2	MAP holla/flows/cleanup/gate2/120x40/truecolor
shots/h_hp13_brew_batch	MAP holla/flows/brew/upgrade_batch/120x40/truecolor
shots/h_hp13_plan	MAP holla/flows/brew/upgrade_plan/120x40/truecolor
shots/h_hp14_burst	DROP wall-clock executor burst
shots/h_hp14_find	MAP holla/parity/executor/120x40/truecolor
shots/h_hp14_stream	DROP wall-clock executor stream
shots/h_hp15_answered	DROP wall-clock spinner
shots/h_hp15_cancelled	MAP holla/flows/task/input_cancelled/120x40/truecolor
shots/h_hp15_input_mode	DROP wall-clock spinner
shots/h_hp15_killed	MAP holla/flows/task/input_killed/120x40/truecolor
shots/h_hp15_prompt	DROP wall-clock spinner; animating() never settles
shots/h_hp15_stopping	DROP wall-clock spinner
shots/h_hp17_config	MAP holla/flows/config/page/120x40/truecolor
shots/h_hp17_trust	MAP holla/flows/trust/prompt/120x40/truecolor
shots/h_hp17_trusted_running	DROP wall-clock trusted running
shots/h_hp18_cancelled	DROP mid-scan cancel phase
shots/h_hp18_complete	MAP holla/flows/disk/scan_complete/120x40/truecolor
shots/h_hp18_scanning	DROP mid-scan percentage tick-count
shots/h_hp19_apparent	MAP holla/flows/disk/tree_apparent/120x40/truecolor
shots/h_hp19_selected	MAP holla/flows/disk/tree_selected/120x40/truecolor
shots/h_hp19_top_files	MAP holla/flows/disk/top_files/120x40/truecolor
shots/h_hp19_tree	MAP holla/flows/disk/tree/120x40/truecolor
shots/h_hp19_unfolded	MAP holla/flows/disk/tree_unfolded/120x40/truecolor
shots/h_hp20_artifacts	MAP holla/flows/cleanup/artifacts/120x40/truecolor
shots/h_hp20_categories	MAP holla/flows/cleanup/categories/120x40/truecolor
shots/h_hp20_derived_data	MAP holla/flows/cleanup/derived_data/120x40/truecolor
shots/h_hp21_gate1	MAP holla/flows/cleanup/gate1/120x40/truecolor
shots/h_hp21_gate2	MAP holla/flows/cleanup/gate2/120x40/truecolor
shots/h_hp21_gate2_typed	MAP holla/flows/cleanup/gate2_typed/120x40/truecolor
shots/h_hp21_report	MAP holla/flows/cleanup/report/120x40/truecolor
shots/h_hp22_history	MAP holla/flows/cleanup/history/120x40/truecolor
shots/h_hp23_linux_gate	MAP holla/flows/cleanup/linux_report/120x40/truecolor
shots/h_hp23_linux_gate2	MAP holla/flows/cleanup/linux_report/120x40/truecolor
shots/h_hp23_linux_report	MAP holla/flows/cleanup/linux_report/120x40/truecolor
shots/h_hp23_mac_top_files	MAP holla/flows/disk/top_files/120x40/truecolor
shots/h_launch_failure_100x30	MAP holla/concept/launch-failure/100x30/truecolor
shots/h_launch_failure_120x40	MAP holla/concept/launch-failure/120x40/truecolor
shots/h_launch_failure_160x50	MAP holla/concept/launch-failure/160x50/truecolor
shots/h_launch_failure_80x24	MAP holla/concept/launch-failure/80x24/truecolor
shots/h_launch_failure_mono	MAP holla/concept/launch-failure/120x40/truecolor
shots/h_monorepo_child_100x30	MAP holla/concept/monorepo-child/100x30/truecolor
shots/h_monorepo_child_120x40	MAP holla/concept/monorepo-child/120x40/truecolor
shots/h_monorepo_child_160x50	MAP holla/concept/monorepo-child/160x50/truecolor
shots/h_monorepo_child_80x24	MAP holla/concept/monorepo-child/80x24/truecolor
shots/h_monorepo_child_mono	MAP holla/concept/monorepo-child/120x40/truecolor
shots/h_monorepo_root_100x30	MAP holla/concept/monorepo-root/100x30/truecolor
shots/h_monorepo_root_120x40	MAP holla/concept/monorepo-root/120x40/truecolor
shots/h_monorepo_root_160x50	MAP holla/concept/monorepo-root/160x50/truecolor
shots/h_monorepo_root_80x24	MAP holla/concept/monorepo-root/80x24/truecolor
shots/h_monorepo_root_mono	MAP holla/concept/monorepo-root/120x40/truecolor
shots/h_p3_docker_done	MAP holla/flows/docker + audit
shots/h_p3_docker_drift	MAP holla/flows/docker + audit
shots/h_p3_docker_gate1	MAP holla/flows/docker + audit
shots/h_p3_docker_gate2	MAP holla/flows/docker + audit
shots/h_p3_docker_gate2_typed	MAP holla/flows/docker + audit
shots/h_p3_docker_plan	MAP holla/flows/docker + audit
shots/h_p3_docker_root	MAP holla/flows/docker + audit
shots/h_p3_docker_running	DROP wall-clock docker run
shots/h_parity_brew_services_100x30	MAP holla/parity/brew-services/100x30/truecolor
shots/h_parity_brew_services_120x40	MAP holla/parity/brew-services/120x40/truecolor
shots/h_parity_brew_services_160x50	MAP holla/parity/brew-services/160x50/truecolor
shots/h_parity_brew_services_80x24	MAP holla/parity/brew-services/80x24/truecolor
shots/h_parity_brew_services_mono	MAP holla/parity/brew-services/120x40/truecolor
shots/h_parity_browser_100x30	MAP holla/parity/browser/100x30/truecolor
shots/h_parity_browser_120x40	MAP holla/parity/browser/120x40/truecolor
shots/h_parity_browser_160x50	MAP holla/parity/browser/160x50/truecolor
shots/h_parity_browser_80x24	MAP holla/parity/browser/80x24/truecolor
shots/h_parity_browser_mono	MAP holla/parity/browser/120x40/truecolor
shots/h_parity_cargo_100x30	MAP holla/parity/cargo/100x30/truecolor
shots/h_parity_cargo_120x40	MAP holla/parity/cargo/120x40/truecolor
shots/h_parity_cargo_160x50	MAP holla/parity/cargo/160x50/truecolor
shots/h_parity_cargo_80x24	MAP holla/parity/cargo/80x24/truecolor
shots/h_parity_cargo_mono	MAP holla/parity/cargo/120x40/truecolor
shots/h_parity_cleanup_results_100x30	MAP holla/parity/cleanup-results/100x30/truecolor
shots/h_parity_cleanup_results_120x40	MAP holla/parity/cleanup-results/120x40/truecolor
shots/h_parity_cleanup_results_160x50	MAP holla/parity/cleanup-results/160x50/truecolor
shots/h_parity_cleanup_results_80x24	MAP holla/parity/cleanup-results/80x24/truecolor
shots/h_parity_cleanup_results_mono	MAP holla/parity/cleanup-results/120x40/truecolor
shots/h_parity_custom_actions_100x30	MAP holla/parity/custom-actions/100x30/truecolor
shots/h_parity_custom_actions_120x40	MAP holla/parity/custom-actions/120x40/truecolor
shots/h_parity_custom_actions_160x50	MAP holla/parity/custom-actions/160x50/truecolor
shots/h_parity_custom_actions_80x24	MAP holla/parity/custom-actions/80x24/truecolor
shots/h_parity_custom_actions_mono	MAP holla/parity/custom-actions/120x40/truecolor
shots/h_parity_delete_safety_100x30	MAP holla/parity/delete-safety/100x30/truecolor
shots/h_parity_delete_safety_120x40	MAP holla/parity/delete-safety/120x40/truecolor
shots/h_parity_delete_safety_160x50	MAP holla/parity/delete-safety/160x50/truecolor
shots/h_parity_delete_safety_80x24	MAP holla/parity/delete-safety/80x24/truecolor
shots/h_parity_delete_safety_mono	MAP holla/parity/delete-safety/120x40/truecolor
shots/h_parity_discovery_100x30	MAP holla/parity/discovery/100x30/truecolor
shots/h_parity_discovery_120x40	MAP holla/parity/discovery/120x40/truecolor
shots/h_parity_discovery_160x50	MAP holla/parity/discovery/160x50/truecolor
shots/h_parity_discovery_80x24	MAP holla/parity/discovery/80x24/truecolor
shots/h_parity_discovery_mono	MAP holla/parity/discovery/120x40/truecolor
shots/h_parity_disk_navigation_100x30	MAP holla/parity/disk-navigation/100x30/truecolor
shots/h_parity_disk_navigation_120x40	MAP holla/parity/disk-navigation/120x40/truecolor
shots/h_parity_disk_navigation_160x50	MAP holla/parity/disk-navigation/160x50/truecolor
shots/h_parity_disk_navigation_80x24	MAP holla/parity/disk-navigation/80x24/truecolor
shots/h_parity_disk_navigation_mono	MAP holla/parity/disk-navigation/120x40/truecolor
shots/h_parity_disk_scan_100x30	MAP holla/parity/disk-scan/100x30/truecolor
shots/h_parity_disk_scan_120x40	MAP holla/parity/disk-scan/120x40/truecolor
shots/h_parity_disk_scan_160x50	MAP holla/parity/disk-scan/160x50/truecolor
shots/h_parity_disk_scan_80x24	MAP holla/parity/disk-scan/80x24/truecolor
shots/h_parity_disk_scan_mono	MAP holla/parity/disk-scan/120x40/truecolor
shots/h_parity_docker_100x30	MAP holla/parity/docker/100x30/truecolor
shots/h_parity_docker_120x40	MAP holla/parity/docker/120x40/truecolor
shots/h_parity_docker_160x50	MAP holla/parity/docker/160x50/truecolor
shots/h_parity_docker_80x24	MAP holla/parity/docker/80x24/truecolor
shots/h_parity_docker_mono	MAP holla/parity/docker/120x40/truecolor
shots/h_parity_executor_100x30	MAP holla/parity/executor/100x30/truecolor
shots/h_parity_executor_120x40	MAP holla/parity/executor/120x40/truecolor
shots/h_parity_executor_160x50	MAP holla/parity/executor/160x50/truecolor
shots/h_parity_executor_80x24	MAP holla/parity/executor/80x24/truecolor
shots/h_parity_executor_mono	MAP holla/parity/executor/120x40/truecolor
shots/h_parity_files_100x30	MAP holla/parity/files/100x30/truecolor
shots/h_parity_files_120x40	MAP holla/parity/files/120x40/truecolor
shots/h_parity_files_160x50	MAP holla/parity/files/160x50/truecolor
shots/h_parity_files_80x24	MAP holla/parity/files/80x24/truecolor
shots/h_parity_files_mono	MAP holla/parity/files/120x40/truecolor
shots/h_parity_git_batch_100x30	MAP holla/parity/git-batch/100x30/truecolor
shots/h_parity_git_batch_120x40	MAP holla/parity/git-batch/120x40/truecolor
shots/h_parity_git_batch_160x50	MAP holla/parity/git-batch/160x50/truecolor
shots/h_parity_git_batch_80x24	MAP holla/parity/git-batch/80x24/truecolor
shots/h_parity_git_batch_mono	MAP holla/parity/git-batch/120x40/truecolor
shots/h_parity_git_current_100x30	MAP holla/parity/git-current/100x30/truecolor
shots/h_parity_git_current_120x40	MAP holla/parity/git-current/120x40/truecolor
shots/h_parity_git_current_160x50	MAP holla/parity/git-current/160x50/truecolor
shots/h_parity_git_current_80x24	MAP holla/parity/git-current/80x24/truecolor
shots/h_parity_git_current_mono	MAP holla/parity/git-current/120x40/truecolor
shots/h_parity_gradle_100x30	MAP holla/parity/gradle/100x30/truecolor
shots/h_parity_gradle_120x40	MAP holla/parity/gradle/120x40/truecolor
shots/h_parity_gradle_160x50	MAP holla/parity/gradle/160x50/truecolor
shots/h_parity_gradle_80x24	MAP holla/parity/gradle/80x24/truecolor
shots/h_parity_gradle_mono	MAP holla/parity/gradle/120x40/truecolor
shots/h_parity_history_100x30	MAP holla/parity/history/100x30/truecolor
shots/h_parity_history_120x40	MAP holla/parity/history/120x40/truecolor
shots/h_parity_history_160x50	MAP holla/parity/history/160x50/truecolor
shots/h_parity_history_80x24	MAP holla/parity/history/80x24/truecolor
shots/h_parity_history_mono	MAP holla/parity/history/120x40/truecolor
shots/h_parity_idea_100x30	MAP holla/parity/idea/100x30/truecolor
shots/h_parity_idea_120x40	MAP holla/parity/idea/120x40/truecolor
shots/h_parity_idea_160x50	MAP holla/parity/idea/160x50/truecolor
shots/h_parity_idea_80x24	MAP holla/parity/idea/80x24/truecolor
shots/h_parity_idea_mono	MAP holla/parity/idea/120x40/truecolor
shots/h_parity_insights_100x30	MAP holla/parity/insights/100x30/truecolor
shots/h_parity_insights_120x40	MAP holla/parity/insights/120x40/truecolor
shots/h_parity_insights_160x50	MAP holla/parity/insights/160x50/truecolor
shots/h_parity_insights_80x24	MAP holla/parity/insights/80x24/truecolor
shots/h_parity_insights_mono	MAP holla/parity/insights/120x40/truecolor
shots/h_parity_platforms_100x30	MAP holla/parity/platforms/100x30/truecolor
shots/h_parity_platforms_120x40	MAP holla/parity/platforms/120x40/truecolor
shots/h_parity_platforms_160x50	MAP holla/parity/platforms/160x50/truecolor
shots/h_parity_platforms_80x24	MAP holla/parity/platforms/80x24/truecolor
shots/h_parity_platforms_linux_100x30	MAP holla/parity/platforms-linux/100x30/truecolor
shots/h_parity_platforms_linux_120x40	MAP holla/parity/platforms-linux/120x40/truecolor
shots/h_parity_platforms_linux_160x50	MAP holla/parity/platforms-linux/160x50/truecolor
shots/h_parity_platforms_linux_80x24	MAP holla/parity/platforms-linux/80x24/truecolor
shots/h_parity_platforms_linux_mono	MAP holla/parity/platforms-linux/120x40/truecolor
shots/h_parity_platforms_mono	MAP holla/parity/platforms/120x40/truecolor
shots/h_parity_task_input_100x30	MAP holla/parity/task-input/100x30/truecolor
shots/h_parity_task_input_120x40	MAP holla/parity/task-input/120x40/truecolor
shots/h_parity_task_input_160x50	MAP holla/parity/task-input/160x50/truecolor
shots/h_parity_task_input_80x24	MAP holla/parity/task-input/80x24/truecolor
shots/h_parity_task_input_mono	MAP holla/parity/task-input/120x40/truecolor
shots/h_parity_task_sources_100x30	MAP holla/parity/task-sources/100x30/truecolor
shots/h_parity_task_sources_120x40	MAP holla/parity/task-sources/120x40/truecolor
shots/h_parity_task_sources_160x50	MAP holla/parity/task-sources/160x50/truecolor
shots/h_parity_task_sources_80x24	MAP holla/parity/task-sources/80x24/truecolor
shots/h_parity_task_sources_mono	MAP holla/parity/task-sources/120x40/truecolor
shots/h_parity_upgrade_managers_100x30	MAP holla/parity/upgrade-managers/100x30/truecolor
shots/h_parity_upgrade_managers_120x40	MAP holla/parity/upgrade-managers/120x40/truecolor
shots/h_parity_upgrade_managers_160x50	MAP holla/parity/upgrade-managers/160x50/truecolor
shots/h_parity_upgrade_managers_80x24	MAP holla/parity/upgrade-managers/80x24/truecolor
shots/h_parity_upgrade_managers_mono	MAP holla/parity/upgrade-managers/120x40/truecolor
shots/h_remote_host_100x30	MAP holla/concept/remote-host/100x30/truecolor
shots/h_remote_host_120x40	MAP holla/concept/remote-host/120x40/truecolor
shots/h_remote_host_160x50	MAP holla/concept/remote-host/160x50/truecolor
shots/h_remote_host_80x24	MAP holla/concept/remote-host/80x24/truecolor
shots/h_remote_host_mono	MAP holla/concept/remote-host/120x40/truecolor
shots/h_rust_dirty_100x30	MAP holla/audit/rust/100x30/truecolor
shots/h_rust_dirty_120x40	MAP holla/audit/rust/120x40/truecolor
shots/h_rust_dirty_160x50	MAP holla/audit/rust/160x50/truecolor
shots/h_rust_dirty_80x24	MAP holla/audit/rust/80x24/truecolor
shots/h_rust_dirty_mono	MAP holla/audit/rust/120x40/nocolor
shots/h_upgrade_plan_100x30	MAP holla/audit/upgrade/100x30/truecolor
shots/h_upgrade_plan_120x40	MAP holla/audit/upgrade/120x40/truecolor
shots/h_upgrade_plan_16	MAP holla/audit/upgrade/120x40/truecolor
shots/h_upgrade_plan_160x50	MAP holla/audit/upgrade/160x50/truecolor
shots/h_upgrade_plan_80x24	MAP holla/audit/upgrade/80x24/truecolor
shots/h_upgrade_plan_mono	MAP holla/audit/upgrade/120x40/nocolor
shots/j2_cockpit_creds	DROP generational jackin j2
shots/j2_editor_accounts	DROP generational jackin j2
shots/j2_editor_env_roles	DROP generational jackin j2
shots/j2_editor_role_picker	DROP generational jackin j2
shots/j2_editor_role_picker_filtered	DROP generational jackin j2
shots/j2_manager_launch	DROP generational jackin j2
shots/j2_settings_agents	DROP generational jackin j2
shots/j3_capsule	DROP generational jackin j3
shots/j3_capsule_160	DROP generational jackin j3
shots/j3_capsule_80	DROP generational jackin j3
shots/j3_capsule_80_menu	DROP generational jackin j3
shots/j3_capsule_account_pick	DROP generational jackin j3
shots/j3_capsule_menu	DROP generational jackin j3
shots/j3_capsule_menu_view	DROP generational jackin j3
shots/j3_capsule_newtab	DROP generational jackin j3
shots/j3_capsule_tabmenu	DROP generational jackin j3
shots/j3_capsule_usage	DROP generational jackin j3
shots/j3_dialog_hints	DROP generational jackin j3
shots/j3_editor_accounts	DROP generational jackin j3
shots/j3_editor_env	DROP generational jackin j3
shots/j3_editor_env_hard	DROP generational jackin j3
shots/j3_editor_role_picker	DROP generational jackin j3
shots/j3_hard_start	DROP generational jackin j3
shots/j3_inspect_80_advanced	DROP generational jackin j3
shots/j3_inspect_advanced	DROP generational jackin j3
shots/j3_inspect_compact	DROP generational jackin j3
shots/j3_inspect_file	DROP generational jackin j3
shots/j3_inspect_review	DROP generational jackin j3
shots/j3_palette	DROP generational jackin j3
shots/j3_palette_scrolled	DROP generational jackin j3
shots/j3_usage	DROP generational jackin j3
shots/j3_usage_account	DROP generational jackin j3
shots/j4_intro_110	DROP generational jackin j4
shots/j4_intro_190	DROP generational jackin j4
shots/j4_intro_240	DROP generational jackin j4
shots/j4_intro_270	DROP generational jackin j4
shots/j4_intro_30	DROP generational jackin j4
shots/j4_intro_300	DROP generational jackin j4
shots/j4_intro_312	DROP generational jackin j4
shots/j4_outro_10	DROP generational jackin j4
shots/j4_outro_105	DROP generational jackin j4
shots/j4_outro_50	DROP generational jackin j4
shots/j4_outro_80	DROP generational jackin j4
shots/j4_outro_88	DROP generational jackin j4
shots/j5_accounts	DROP generational jackin j5
shots/j5_accounts_go	DROP generational jackin j5
shots/j5_capsule	DROP generational jackin j5
shots/j5_capsule_menu	DROP generational jackin j5
shots/j5_capsule_session_menu	DROP generational jackin j5
shots/j5_capsule_session_menu_danger	DROP generational jackin j5
shots/j5_capsule_tabmenu	DROP generational jackin j5
shots/j5_capsule_tabs	DROP generational jackin j5
shots/j5_editor	DROP generational jackin j5
shots/j5_editor_tabs	DROP generational jackin j5
shots/j5_manager	DROP generational jackin j5
shots/j5_manager_file	DROP generational jackin j5
shots/j5_manager_go	DROP generational jackin j5
shots/j5_settings	DROP generational jackin j5
shots/j5_settings_file	DROP generational jackin j5
shots/j5_usage	DROP generational jackin j5
shots/j5_usage_help	DROP generational jackin j5
shots/j5_usage_via_menu	DROP generational jackin j5
shots/j6_capsule	DROP generational jackin j6
shots/j6_capsule_160	DROP generational jackin j6
shots/j6_capsule_80	DROP generational jackin j6
shots/j6_manager	DROP generational jackin j6
shots/j_accounts_160	MAP jackin/audit/accounts/160x50/truecolor
shots/j_accounts_80	MAP jackin/audit/accounts/80x24/truecolor
shots/j_accounts_80_drawer	MAP jackin/accounts/drawer/120x40/truecolor
shots/j_accounts_account	MAP jackin/accounts/detail/120x40/truecolor
shots/j_accounts_drawer	MAP jackin/accounts/drawer/120x40/truecolor
shots/j_accounts_form	MAP jackin/accounts/add_form/120x40/truecolor
shots/j_accounts_form_focus	MAP jackin/accounts/add_form/120x40/truecolor
shots/j_accounts_form_plain	MAP jackin/accounts/add_form/120x40/truecolor
shots/j_accounts_form_ref	MAP jackin/accounts/add_form_required/120x40/truecolor
shots/j_accounts_op1	DROP mid-operation Modal::Op animation; end state only
shots/j_accounts_op2	DROP mid-operation Modal::Op animation; end state only
shots/j_accounts_op3	DROP mid-operation Modal::Op animation; end state only
shots/j_accounts_op4	DROP mid-operation Modal::Op animation; end state only
shots/j_accounts_overview	MAP jackin/audit/accounts/120x40/truecolor
shots/j_accounts_work	MAP jackin/accounts/detail/120x40/truecolor
shots/j_capsule_multi	MAP jackin/audit/capsule/120x40/truecolor
shots/j_cockpit_running	MAP jackin/scenarios/launch-running/120x40/truecolor
shots/j_editor_160_auth	MAP jackin/editor/auth/120x40/truecolor
shots/j_editor_80_env	MAP jackin/editor/env/120x40/truecolor
shots/j_editor_80_general	MAP jackin/editor/general/120x40/truecolor
shots/j_editor_80_mounts	MAP jackin/editor/mounts/120x40/truecolor
shots/j_editor_auth	MAP jackin/editor/auth/120x40/truecolor
shots/j_editor_auth_form	MAP jackin/editor/auth/120x40/truecolor
shots/j_editor_env	MAP jackin/editor/env/120x40/truecolor
shots/j_editor_general	MAP jackin/editor/general/120x40/truecolor
shots/j_editor_mounts	MAP jackin/editor/mounts/120x40/truecolor
shots/j_editor_mounts_dirty	MAP jackin/editor/mounts_dirty/120x40/truecolor
shots/j_editor_mounts_row	MAP jackin/editor/mounts/120x40/truecolor
shots/j_editor_preview	MAP jackin/editor/save_preview/120x40/truecolor
shots/j_editor_roles	MAP jackin/editor/roles/120x40/truecolor
shots/j_hard_launch_locked	MAP jackin/manager/hard_launch_locked/120x40/truecolor
shots/j_hard_launch_picker	MAP jackin/manager/hard_launch_picker/120x40/truecolor
shots/j_hard_manager	MAP jackin/scenarios/hard-cases/120x40/truecolor
shots/j_intro_mark	MAP jackin/intro/f300/120x40/truecolor
shots/j_intro_phrase	DROP seed-glitched intro phrase
shots/j_intro_reduced	MAP jackin/intro/skipped/120x40/truecolor
shots/j_intro_warp_early	DROP wall-clock rain phase; boundary jackin/intro/f300
shots/j_intro_warp_late	DROP wall-clock rain phase; boundary jackin/intro/f300
shots/j_intro_warp_reveal	DROP wall-clock rain phase; boundary jackin/intro/f400
shots/j_manager_empty	MAP jackin/scenarios/first-use/120x40/truecolor
