status	source_path	holla_blob	sha256	disposition	destination
A	shots/h_p5_gitsync_phrase_120x40.png	4927ec4504a3d3085f7afd1a8d60d8e4f5d4ef94	a65e08705264614f10d7339d78d91cbf6023a98788835fccd9f4b3a15b673b1a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_phrase_120x40.png
A	shots/h_p5_gitsync_phrase_120x40.txt	ced89243e42b12e9f753a4ba07fd041f17418518	34072f69e799225fa3c77857297e2ae2e6e7ce0b3b316219eaaac324ed1c94e2	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_phrase_120x40.txt
A	shots/h_p5_gitsync_result_120x40.ansi	71a6344af15d5200cfb48052398279ea2aba3ce9	14b3e41d719b1f6214cb718090292ad7f06243e2609b6dd87dff585c9d758dd0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_result_120x40.ansi
A	shots/h_p5_gitsync_result_120x40.cursor	26d2788b4f083f33ad0f9a70d90d1575e8d2ce93	b7f209325d539baec80e7b7b6a5e6c7119ab0cd2756cf30d69895ab6c7fb79a9	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_result_120x40.cursor
A	shots/h_p5_gitsync_result_120x40.html	29668a8ae11a0c7aa8d9fb8eb709c1a5d0945a4b	6a1d3528f8b5cfa36c81d6573533f7afd5c89b9f29dbcd0ad6520b03bb3c4a7b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_result_120x40.html
A	shots/h_p5_gitsync_result_120x40.png	860f36805d418cd894c0d559b0915257696c4a22	be81c59a61e096ff3a51db3fe9986d5340b08dcc1dc2daf591d2ba76f5272c49	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_result_120x40.png
A	shots/h_p5_gitsync_result_120x40.txt	9e767244bdb55aae05f830c69de015e126bedc53	7942e5c6b481d991c786f1ff0e6ea996214a6eb0c45934ca2d70c899e561d5cf	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_result_120x40.txt
A	shots/h_p5_gitsync_review_120x40.ansi	2d954abd705de817161059105b9c2d28908b0333	1b859ca5fd3b273519be2c414f14bbd7069a0e9ba646443bbd30a743cd30d102	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_review_120x40.ansi
A	shots/h_p5_gitsync_review_120x40.cursor	8b7864233158696b8f171a8993b6bdc07eadb958	0be94f78aeac21be0928192b278283fd8cb024b1e61eae69ba3c114c09fd6207	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_review_120x40.cursor
A	shots/h_p5_gitsync_review_120x40.html	0fce09b1dda3391e17dcecd505fca2b2cf3eaf86	a95dcc2c47b68d2438002dc5cc65d0c999718d9ddc952bdff386e9e562a8fd29	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_review_120x40.html
A	shots/h_p5_gitsync_review_120x40.png	c373ea6f85c9c4f258bfd2322c7f416b3e7f7e7c	af36ca0dd0bdfbaa64a060e9e119a9a6d0a8ed6bc44eae3f21e62eab6c91267e	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_review_120x40.png
A	shots/h_p5_gitsync_review_120x40.txt	29b3404b25a811c55fb2aefe729bb8b92375c20f	ea9e1c62368da92b9349e2d9695cb911d94fda43cca2f8e00da3d57449b7668b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_gitsync_review_120x40.txt
A	shots/h_p5_hardcases_100x30.ansi	2bed37fc987cf3e10850edead3ea0690ac800a60	a0d75b937347a61f4091081d2b1bec719e3cfb7cae01dcdea812aa17d95b1571	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_100x30.ansi
A	shots/h_p5_hardcases_100x30.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_100x30.cursor
A	shots/h_p5_hardcases_100x30.html	dba1b6945c3253c504028c181281d967fdb9242d	3879e0a57951ebb74034248edd66933e8c2a338f114ebfc92513ae3b137f11a5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_100x30.html
A	shots/h_p5_hardcases_100x30.png	d8b6ed2ed30e69913758ddc0ff691904aaf7426e	1345cdfe9d8960da91a0ff0967ae75e5fdf5365119f9daa156b483f6b9c64951	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_100x30.png
A	shots/h_p5_hardcases_100x30.txt	b8a5fdb7a11223b27700f70752b3b70141e0f48a	a35519c51f7c5a41452e543f206cd855b0f7c4f9b6f9b7e17995f4ce81374aec	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_100x30.txt
A	shots/h_p5_hardcases_120x40.ansi	a207d6afe000f53754c3ed021de41f39e8fcb78d	41e865c6944e1fe9fbba07b74a8bfd32e865a1b99e488cbd1a7ba4f3895e591a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_120x40.ansi
A	shots/h_p5_hardcases_120x40.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_120x40.cursor
A	shots/h_p5_hardcases_120x40.html	3989a4d5e4a7108b2575974129027424ff036cb7	588b8d1886a1cd4ac4e1f1662f319fd9d3ec0ee8c0831f4166f7f135f0575587	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_120x40.html
A	shots/h_p5_hardcases_120x40.png	a693dcdfb5b2503e74d1ba23d57a68d69fe00b58	11ad55fb0d1bf6329ae611208a1ed3a713c0f2609802d0626b49b21f9b80f631	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_120x40.png
A	shots/h_p5_hardcases_120x40.txt	18b7402de78568ae680ed7e997706dd41f64aac8	162d862d741874b52287cb40a88115999f70b07132859b80ba961dce7aa20a7b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_120x40.txt
A	shots/h_p5_hardcases_160x50.ansi	da38a4328840440e518a0facf955ad1db9e4dd32	20f6f8d1c79801b58c285af2375285d3cc237ed558950552bfb4e52ed035bd49	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_160x50.ansi
A	shots/h_p5_hardcases_160x50.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_160x50.cursor
A	shots/h_p5_hardcases_160x50.html	719956038538642185140a1637e36775a5f6d30a	708bb4d55aa9f58b55bf2349120bfdb3bb1890cf6e61adb3020a8ba407b46bc8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_160x50.html
A	shots/h_p5_hardcases_160x50.png	cc1cf5f547a0fad2a7cc7f1516c6508d5bdd8564	8eeab75c174db33e7ded2856fe76c64203d2d08672e04886266314b3ca63ca1c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_160x50.png
A	shots/h_p5_hardcases_160x50.txt	70ab6a525a371148e13e9afa1c4781bd8207591c	729f45cbcaf72868989388741ad77bb36e13c1d777e1fda1e95680de92332be8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_160x50.txt
A	shots/h_p5_hardcases_80x24.ansi	99a5c491eacb6a5f1308e9d437ad9bb0ef340f3a	8bbb83776c4fd160b34f26088815a59f01236b7cfee537e33515bd939971cd07	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_80x24.ansi
A	shots/h_p5_hardcases_80x24.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_80x24.cursor
A	shots/h_p5_hardcases_80x24.html	d63421a6923bfb0e08f174a796ad0b121a7ab000	c10a0e55313882f2f4246ee20c31ae6ba22bbcec4689aaa70de7b5d64f6187a4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_80x24.html
A	shots/h_p5_hardcases_80x24.png	31722719db966006c393892eb31d74eb2925627a	b28230c54db7ef2444fe8eca2d5fd5cb0da89486dd332f295d0138fe96d5992d	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_80x24.png
A	shots/h_p5_hardcases_80x24.txt	c71303afb55cf834cef3b7d5f2cdbc224a0015b4	da4d6cbd006f6b886614aad51f5a920cbffe1ee4cf8885408a8890725707f3ab	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_80x24.txt
A	shots/h_p5_hardcases_mono_120x40.ansi	05a7d9daf365bfe037c90fa548c714add602678a	05a46facb5803a149fa17e2d0d521d546d12abc62dd84fa4c880aa29a480f1a5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_mono_120x40.ansi
A	shots/h_p5_hardcases_mono_120x40.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_mono_120x40.cursor
A	shots/h_p5_hardcases_mono_120x40.html	e191a8287540a088d847d2ec4ff5b9203019e36a	a61efc06f35b6573986cbf12580acc09dac9bab5555405420ac72c1bb9832d0c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_mono_120x40.html
A	shots/h_p5_hardcases_mono_120x40.png	0b7615326ae04169448f24c51de4b84c50f8169e	100c1f70e099d26df210224c0909e9e2f02f1bce3bb6ec8eec15657fd3ce7723	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_mono_120x40.png
A	shots/h_p5_hardcases_mono_120x40.txt	18b7402de78568ae680ed7e997706dd41f64aac8	162d862d741874b52287cb40a88115999f70b07132859b80ba961dce7aa20a7b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_hardcases_mono_120x40.txt
A	shots/h_p5_monitor_120x40.ansi	dfa23911990ea6067be2aeb6d4b5296e8783104b	fcf85fba66187f86f51d00647e9f5319fb4195709ab22f41bae88af8189ee28c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_monitor_120x40.ansi
A	shots/h_p5_monitor_120x40.cursor	3f8a9647353c553e87c1ca7f1d91b118b3640a95	9f22e3b48fe4593d064fc63c499bfe0cebcb4447ede1551503c7e1dc3ad086e1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_monitor_120x40.cursor
A	shots/h_p5_monitor_120x40.html	a8539aa98d32ea71eb85af657995a3c2af3da9d0	362474bab5b466d15c520f58262b978ae2842af5cd79ed6293630e255746edbb	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_monitor_120x40.html
A	shots/h_p5_monitor_120x40.png	18370d824f53b2cd008642c9ee4ac8941e5d61d6	2d9048f0f3a9abc7955c73848c83eea83a41c13db4bfbc27afcca8c76fb3ead1	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_monitor_120x40.png
A	shots/h_p5_monitor_120x40.txt	33cdc4df4ced8c0f72550c76f646968aea4b144d	5628a78e4ae90c2c7c2a9244dc3ebd32638c834ae65dcd0b7b8397cb738c4f75	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_monitor_120x40.txt
A	shots/h_p5_pg_cancelled_100x30.ansi	85565a1a11d98ca922b09e0d4e029d33f118896c	117021b43c369f3f41a94c5b827d2b310bdb791e498c434642f34bc402acb77a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_cancelled_100x30.ansi
A	shots/h_p5_pg_cancelled_100x30.cursor	07bfe78f708622e3960cad2ee23ffea6a3804725	f78cd49ba4ffaf52caa99bc4f0bed7617c602ba51688703f67610e43cd187091	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_cancelled_100x30.cursor
A	shots/h_p5_pg_cancelled_100x30.html	2a3af1e5db97cfee33dc317d18400911cd79ea4e	ac172d12c18100f8d964ade24e46ccdbae68ccf22e838edbd821ca954494dd33	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_cancelled_100x30.html
A	shots/h_p5_pg_cancelled_100x30.png	5f6832ef880ae74603f9b6c24f25825acf3c5d42	6fcfa72e9a624561b6570356ad4c6f3b227a46bf9cd50d2f9b951971c25c2dce	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_cancelled_100x30.png
A	shots/h_p5_pg_cancelled_100x30.txt	4a9fbbc7f6750a7a927d27a16d5e1eeba172c5af	310109530327effbba34dd6d2311b8fe16d520b6b9197de34fd77176383fb111	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_cancelled_100x30.txt
A	shots/h_p5_pg_tree_120x40.ansi	b4872aaf72a25bacffb6a69203ed0b93d80a6b8f	eca061eb48d147b3176f14c03d07f7ddd4667f1058bc8925ce5a464dce615c80	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_tree_120x40.ansi
A	shots/h_p5_pg_tree_120x40.cursor	07bfe78f708622e3960cad2ee23ffea6a3804725	f78cd49ba4ffaf52caa99bc4f0bed7617c602ba51688703f67610e43cd187091	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_tree_120x40.cursor
A	shots/h_p5_pg_tree_120x40.html	40eb41dd70c4e70930a7f31aec25f20eb1e501cd	cef7f890fed7472c11a0ed7f46e371001a3531284d86e0f439c483b036de01e3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_tree_120x40.html
A	shots/h_p5_pg_tree_120x40.png	00ac824a0a9c1accdeca9bf8058f3083ef7b7d62	7303dee6ae425f977581fee30507f2309375ababc1807522ad904ff0c3fe6336	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_tree_120x40.png
A	shots/h_p5_pg_tree_120x40.txt	9edd7c2f623cc92042567f210f4c76ef4e37d6b4	bfd45d8023929ab68b00fe565ee969955a99b19e6d609e507df020d7170d8834	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_pg_tree_120x40.txt
A	shots/h_p5_ssh_resolution_120x40.ansi	1c5bc66e689428c947b2a46ec0ff5d7e19f37534	780dc986a7a901aa5e4dfcc338230ae369c5c3bb5c6adb42f16e80b4ab4ec2bd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_ssh_resolution_120x40.ansi
A	shots/h_p5_ssh_resolution_120x40.cursor	5fffb6d7f06a5ff520135ed8ed55b879bc408f0b	c3253848e1971645be3c8e4fb7f55beae47693741e9c1a7e8fbbd99157da3026	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_ssh_resolution_120x40.cursor
A	shots/h_p5_ssh_resolution_120x40.html	fc62c2be642abf731b4afb2c5c5e4bf77979bdaf	6609777fda5e67163210a50deec751a2095af972a82e7177190fdbde0f409156	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_ssh_resolution_120x40.html
A	shots/h_p5_ssh_resolution_120x40.png	7170576c8bd966a1e40e3f7a89ec20aa080e6c46	129e78365c71f96c1a5d4e25d35d490b3f7d108ca89fd2a25df5902614ab7653	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_ssh_resolution_120x40.png
A	shots/h_p5_ssh_resolution_120x40.txt	3ecf6fa36f0e57cb0682deb5a12de2b18777a36e	7391ead849c01958e6cba89f7517d0f7cfd3911ef4cb596633009fd7cc0da137	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p5_ssh_resolution_120x40.txt
A	shots/h_p6_activities-multi_100x30_256.ansi	d86cc14344ad98af40c31f55b41977a895ad3716	a051befc214d36c0960b9afd106cac302170ea1696afabe883fd29c182901838	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_256.ansi
A	shots/h_p6_activities-multi_100x30_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_256.cursor
A	shots/h_p6_activities-multi_100x30_256.html	d441914fbc6935116bd5c8b74ec23c3dcb65b113	ee8500b5d4d1d646652fc3f934b8b11d890ff663dbe225e8981df9fb115d9380	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_256.html
A	shots/h_p6_activities-multi_100x30_256.png	d4a87ac2dfeb42696c538869268edf42e99b0ab9	6107ca8d4b708f1d4f7dfebcb01a634b7cdf86fc0dab127d9cdaff403a5f4399	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_256.png
A	shots/h_p6_activities-multi_100x30_256.txt	5a282b33ea3688e25d5d2219b31442f73cf4c81e	b717367c30b234d4728fb79009a158dd918ef44df7fb2df801757d214d3f75c2	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_256.txt
A	shots/h_p6_activities-multi_100x30_mono.ansi	6169f79992d274887fb91194cd6c6ca77c16e0dd	9c71e163b3b13501295ff6ed6cd81db261c4a3ed633cf8d401152b8880ce3b7c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_mono.ansi
A	shots/h_p6_activities-multi_100x30_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_mono.cursor
A	shots/h_p6_activities-multi_100x30_mono.html	e8baa6911ea478f158cf557bf407b271554c4308	22b9fb1fe395cd7bb2cc7dbad599b6b6b54e58df4f09504c784bd088e2ff19ab	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_mono.html
A	shots/h_p6_activities-multi_100x30_mono.png	a495ad9d46bfa106f557830545bb04cdce027c6b	c4e5994d6cd7e30e55ca86e483ea78dab3e63c98c23c0d23e1deb9970d782c26	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_mono.png
A	shots/h_p6_activities-multi_100x30_mono.txt	614acde05e4d1f44b907d0072685d142dcbfd49c	c794998fbc1db79d3bfaa9feb7a8c20fc269cc5b4bd8906dc882efad1c815273	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_mono.txt
A	shots/h_p6_activities-multi_100x30_truecolor.ansi	73fe2c2d0d18382143e1b5c853df62eca9db107e	c8fe3e98c4092fee6ca553c5380e96194cc73dfde14cb334014524d3156f63ec	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_truecolor.ansi
A	shots/h_p6_activities-multi_100x30_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_truecolor.cursor
A	shots/h_p6_activities-multi_100x30_truecolor.html	1c7bb48f600c1f425084c229e25e43a6102cb427	828be66e1d333b24fdaae8a31e36086d14610ba51be15cd26d33dbc4947bf110	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_truecolor.html
A	shots/h_p6_activities-multi_100x30_truecolor.png	54ead2da7f6ac5064528af5e155b749d3ccc8cf5	856b9e39087c907218d85e2cfb66b9174b54db231ff9547c0be586519ed8a3e9	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_truecolor.png
A	shots/h_p6_activities-multi_100x30_truecolor.txt	7f2f6d48db32840a903a378127b943e49bd4fdc6	de0f2746b1cf363d03dee957a5d0718c534337875c882c11201fa68bd633f543	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_100x30_truecolor.txt
A	shots/h_p6_activities-multi_120x40_256.ansi	6ebda75619e581accace078c91b5ed99f8e0abf5	1341c6f7e2a35ae6cf128bba2e99d707009119f1a9ffbb3112add116646f81f8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_256.ansi
A	shots/h_p6_activities-multi_120x40_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_256.cursor
A	shots/h_p6_activities-multi_120x40_256.html	22464fee1e40ca0fc1135544b553724dbbc4dc8b	80d49c700bb89b5a1ece1c60a2d2d4490f34bb9eae186018f6392cb3a6075997	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_256.html
A	shots/h_p6_activities-multi_120x40_256.png	dba8d12476aa44cb3649ae0b299d106e22d025f5	0ca9f00db878fe636abda05f83b3aa30a3a3853e749837f888739e59aaaac026	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_256.png
A	shots/h_p6_activities-multi_120x40_256.txt	9e70230c04e036172c06e463aca7e10970a45e47	e3470afdf75a57b9d599216988421899e6b8a619abba3c4eed6b3d22a2ca1260	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_256.txt
A	shots/h_p6_activities-multi_120x40_mono.ansi	847d850e0296323147d12f9a92f3af39217a2ea0	d3158dafb6aefeb6275e9c80f75101eae687bf469b87c08bd276dee3392eb2fc	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_mono.ansi
A	shots/h_p6_activities-multi_120x40_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_mono.cursor
A	shots/h_p6_activities-multi_120x40_mono.html	eae82569bea2cf2571494966ffae810866ed12a1	19fa2f4f23d09a8a9879ee5bcfbcba845b1f0a04eeed98dbc848804cc299236b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_mono.html
A	shots/h_p6_activities-multi_120x40_mono.png	8e1689a5ac137244762b019893f3c57db7a320e7	6a82d058a718989f6a6257b1bd0e47c936f15fcd3cbab3e5c689a8b259b29a4d	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_mono.png
A	shots/h_p6_activities-multi_120x40_mono.txt	3295e3f99632229bcdae75617f71b486c86aa07b	37d872102b0e176729756a12f67c7128947b225902baf9929a12207e889f1680	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_mono.txt
A	shots/h_p6_activities-multi_120x40_truecolor.ansi	f549f0efbca51935045cde684465fc3ba6834a7f	e39d95bff5fef634c88de4179a953e568f8f6ab9b78eef4cb6b4a10491d3e5d4	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_truecolor.ansi
A	shots/h_p6_activities-multi_120x40_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_truecolor.cursor
A	shots/h_p6_activities-multi_120x40_truecolor.html	fcfaf32c7b8d8fc14b0750545f20b5fc36568dbb	e24e940d113b9fa7084edb4a2b64496129fc32ca30add453ad0b2e566ad08213	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_truecolor.html
A	shots/h_p6_activities-multi_120x40_truecolor.png	54c5b721ce2249c5808cbfb7b3f6c373a336241a	58cd71918c6f883cbc4971e7997f0b3b5806303f8f4e68f7e18aaf5af5162d2c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_truecolor.png
A	shots/h_p6_activities-multi_120x40_truecolor.txt	7bb529b192d599625d3271765f0fc442eb356368	f10cb2c7102858253acbf95917cf58c0ccff382cecc9ab2612d162f0464cfdfb	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_120x40_truecolor.txt
A	shots/h_p6_activities-multi_160x50_256.ansi	f34eb7b44b506956e3698004a2a7ad8eb7778769	e43803c2261546c1e37ec7d45c08fbe1070470ffec0f1a56b283bef9fabb02f5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_160x50_256.ansi
A	shots/h_p6_activities-multi_160x50_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_160x50_256.cursor
A	shots/h_p6_activities-multi_160x50_256.html	f601d94fd679530963f2b8a9c8d36030cec18ab9	0b0568b873ff3e23bafa85c9adb7acc3e2ec620ec2cbfd633fd936ba8467a141	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_160x50_256.html
A	shots/h_p6_activities-multi_160x50_256.png	04b130345cdfc4d47535adb345817bf7c156955d	f6e3f0a925a08a6b2c84ea4a77a06b1edd163c829a38198780d8bd2031ea0f84	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_160x50_256.png
A	shots/h_p6_activities-multi_160x50_256.txt	4d39b1344edc6b14b8f7355759c43445f77ccc24	54a0dcb95b4917bee5ba0cdb4e53850dae5bebbc866a167896f3a5d9b36eca68	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_activities-multi_160x50_256.txt
